down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,14,24,13,270
true,Digit9,14,24,13,432
false,Digit9,14,24,13,528
false,ShiftLeft,14,24,13,559
true,KeyF,14,24,13,703
false,KeyF,14,24,13,789
true,KeyU,14,24,13,860
false,KeyU,14,24,13,936
true,ShiftLeft,14,24,14,14
true,KeyZ,14,24,14,246
false,KeyZ,14,24,14,317
true,KeyZ,14,24,14,385
false,KeyZ,14,24,14,477
false,ShiftLeft,14,24,14,486
true,KeyY,14,24,14,642
false,KeyY,14,24,14,739
true,KeyN,14,24,14,888
false,KeyN,14,24,14,959
true,Digit3,14,24,15,118
false,Digit3,14,24,15,214
true,KeyT,14,24,15,530
false,KeyT,14,24,15,638
true,KeyW,14,24,15,837
false,KeyW,14,24,15,949
true,Digit0,14,24,16,99
false,Digit0,14,24,16,182
true,KeyR,14,24,16,484
false,KeyR,14,24,16,589
true,KeyK,14,24,16,652
false,KeyK,14,24,16,741
true,ShiftLeft,14,24,16,890
true,Digit0,14,24,17,46
false,Digit0,14,24,17,127
false,ShiftLeft,14,24,17,169
