down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,14,46,46,219
true,Digit9,14,46,46,384
false,Digit9,14,46,46,465
false,ShiftLeft,14,46,46,531
true,KeyF,14,46,46,642
false,KeyF,14,46,46,724
true,KeyU,14,46,46,788
false,KeyU,14,46,46,865
true,ShiftLeft,14,46,46,928
true,KeyZ,14,46,47,90
false,KeyZ,14,46,47,159
true,KeyZ,14,46,47,237
false,KeyZ,14,46,47,326
false,ShiftLeft,14,46,47,377
true,KeyY,14,46,47,438
false,KeyY,14,46,47,508
true,KeyN,14,46,47,651
false,KeyN,14,46,47,722
true,Digit3,14,46,47,845
false,Digit3,14,46,47,949
true,KeyT,14,46,48,136
false,KeyT,14,46,48,236
true,KeyW,14,46,48,585
false,KeyW,14,46,48,692
true,Digit0,14,46,49,17
false,Digit0,14,46,49,78
true,KeyR,14,46,49,261
false,KeyR,14,46,49,382
true,KeyK,14,46,49,460
false,KeyK,14,46,49,542
true,ShiftLeft,14,46,49,679
true,Digit0,14,46,49,790
false,Digit0,14,46,49,863
false,ShiftLeft,14,46,49,915
