down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,14,27,49,814
true,Digit9,14,27,50,68
false,Digit9,14,27,50,148
false,ShiftLeft,14,27,50,185
true,KeyF,14,27,50,398
false,KeyF,14,27,50,471
true,KeyU,14,27,50,545
false,KeyU,14,27,50,630
true,ShiftLeft,14,27,50,849
true,KeyZ,14,27,51,57
false,KeyZ,14,27,51,125
true,KeyZ,14,27,51,210
false,KeyZ,14,27,51,298
false,ShiftLeft,14,27,51,326
true,KeyY,14,27,51,469
false,KeyY,14,27,51,555
true,KeyN,14,27,52,60
false,KeyN,14,27,52,140
true,Digit3,14,27,52,272
false,Digit3,14,27,52,367
true,KeyT,14,27,52,517
false,KeyT,14,27,52,606
true,KeyW,14,27,52,739
false,KeyW,14,27,52,844
true,Digit0,14,27,53,50
false,Digit0,14,27,53,126
true,KeyR,14,27,53,285
false,KeyR,14,27,53,375
true,KeyK,14,27,53,462
false,KeyK,14,27,53,538
true,ShiftLeft,14,27,53,642
true,Digit0,14,27,53,786
false,Digit0,14,27,53,862
false,ShiftLeft,14,27,53,890
