down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,23,2,32,44
true,KeyI,23,2,32,351
false,KeyI,23,2,32,437
false,ShiftLeft,23,2,32,552
true,KeyN,23,2,32,590
false,KeyN,23,2,32,669
true,Space,23,2,32,810
false,Space,23,2,32,891
true,KeyA,23,2,32,982
false,KeyA,23,2,33,85
true,KeyD,23,2,33,182
false,KeyD,23,2,33,241
true,KeyD,23,2,33,333
false,KeyD,23,2,33,441
true,KeyI,23,2,33,490
false,KeyI,23,2,33,590
true,KeyT,23,2,33,633
false,KeyT,23,2,33,752
true,KeyI,23,2,33,767
false,KeyI,23,2,33,838
true,KeyO,23,2,33,888
true,KeyN,23,2,34,24
false,KeyO,23,2,34,38
false,KeyN,23,2,34,140
true,Comma,23,2,34,351
false,Comma,23,2,34,451
true,Space,23,2,34,554
false,Space,23,2,34,654
true,ShiftLeft,23,2,34,704
true,KeyI,23,2,34,820
false,KeyI,23,2,34,892
false,ShiftLeft,23,2,34,912
true,Space,23,2,35,14
false,Space,23,2,35,110
true,KeyH,23,2,35,189
false,KeyH,23,2,35,269
true,KeyE,23,2,35,421
false,KeyE,23,2,35,536
true,KeyR,23,2,35,634
false,KeyR,23,2,35,779
true,KeyE,23,2,35,781
false,KeyE,23,2,35,915
true,KeyB,23,2,36,68
false,KeyB,23,2,36,193
true,KeyY,23,2,36,293
false,KeyY,23,2,36,390
true,Space,23,2,36,546
false,Space,23,2,36,643
true,KeyA,23,2,36,722
false,KeyA,23,2,36,849
true,KeyC,23,2,36,921
false,KeyC,23,2,37,70
true,KeyK,23,2,37,81
false,KeyK,23,2,37,165
true,KeyN,23,2,37,280
false,KeyN,23,2,37,372
true,KeyO,23,2,37,457
false,KeyO,23,2,37,555
true,KeyW,23,2,37,611
false,KeyW,23,2,37,723
true,KeyL,23,2,37,775
false,KeyL,23,2,37,857
true,KeyE,23,2,37,923
false,KeyE,23,2,38,9
true,KeyD,23,2,38,172
false,KeyD,23,2,38,270
true,KeyG,23,2,38,317
false,KeyG,23,2,38,397
true,KeyE,23,2,38,459
false,KeyE,23,2,38,573
true,Space,23,2,38,676
false,Space,23,2,38,780
true,KeyT,23,2,38,846
false,KeyT,23,2,38,983
true,KeyH,23,2,39,18
false,KeyH,23,2,39,70
true,KeyA,23,2,39,174
false,KeyA,23,2,39,340
true,KeyT,23,2,39,380
false,KeyT,23,2,39,515
true,Space,23,2,39,561
false,Space,23,2,39,669
true,ShiftLeft,23,2,39,761
true,KeyI,23,2,39,945
false,KeyI,23,2,40,9
false,ShiftLeft,23,2,40,99
true,Space,23,2,40,206
false,Space,23,2,40,299
true,KeyH,23,2,40,393
false,KeyH,23,2,40,470
true,KeyA,23,2,40,514
false,KeyA,23,2,40,637
true,KeyV,23,2,40,656
false,KeyV,23,2,40,733
true,KeyE,23,2,40,826
false,KeyE,23,2,40,960
true,Space,23,2,41,86
false,Space,23,2,41,194
true,KeyR,23,2,41,245
true,KeyE,23,2,41,344
false,KeyR,23,2,41,391
true,KeyA,23,2,41,520
false,KeyE,23,2,41,554
false,KeyA,23,2,41,705
true,KeyD,23,2,41,723
false,KeyD,23,2,41,901
true,Space,23,2,41,902
false,Space,23,2,42,6
true,KeyA,23,2,42,73
false,KeyA,23,2,42,196
true,KeyN,23,2,42,198
false,KeyN,23,2,42,286
true,KeyD,23,2,42,323
false,KeyD,23,2,42,443
true,Space,23,2,42,469
false,Space,23,2,42,572
true,KeyU,23,2,42,714
false,KeyU,23,2,42,796
true,KeyN,23,2,42,907
false,KeyN,23,2,43,9
true,KeyD,23,2,43,311
false,KeyD,23,2,43,381
true,KeyE,23,2,43,553
false,KeyE,23,2,43,710
true,KeyR,23,2,43,740
false,KeyR,23,2,43,889
true,KeyS,23,2,44,20
false,KeyS,23,2,44,161
true,KeyT,23,2,44,210
false,KeyT,23,2,44,323
true,KeyO,23,2,44,401
false,KeyO,23,2,44,477
true,KeyO,23,2,44,572
false,KeyO,23,2,44,654
true,KeyD,23,2,44,687
false,KeyD,23,2,44,839
true,Space,23,2,44,907
false,Space,23,2,45,10
true,KeyA,23,2,45,162
false,KeyA,23,2,45,288
true,KeyN,23,2,45,308
false,KeyN,23,2,45,391
true,KeyD,23,2,45,467
false,KeyD,23,2,45,572
true,Space,23,2,45,602
false,Space,23,2,45,702
true,KeyA,23,2,45,795
false,KeyA,23,2,45,909
true,KeyG,23,2,45,982
false,KeyG,23,2,46,111
true,KeyR,23,2,46,270
false,KeyR,23,2,46,384
true,KeyE,23,2,46,429
false,KeyE,23,2,46,526
true,KeyE,23,2,46,632
false,KeyE,23,2,46,740
true,Space,23,2,46,780
false,Space,23,2,46,883
true,KeyT,23,2,46,947
false,KeyT,23,2,47,36
true,KeyO,23,2,47,77
false,KeyO,23,2,47,158
true,Space,23,2,47,241
false,Space,23,2,47,340
true,KeyB,23,2,47,436
false,KeyB,23,2,47,511
true,KeyE,23,2,47,532
false,KeyE,23,2,47,634
true,Space,23,2,47,688
false,Space,23,2,47,773
true,KeyB,23,2,47,909
false,KeyB,23,2,48,17
true,KeyO,23,2,48,75
false,KeyO,23,2,48,188
true,KeyU,23,2,48,264
false,KeyU,23,2,48,339
true,KeyN,23,2,48,454
false,KeyN,23,2,48,541
true,KeyD,23,2,48,621
false,KeyD,23,2,48,721
true,Space,23,2,48,735
false,Space,23,2,48,841
true,KeyB,23,2,49,163
false,KeyB,23,2,49,249
true,KeyY,23,2,50,362
false,KeyY,23,2,50,428
true,Space,23,2,50,556
false,Space,23,2,50,661
true,KeyT,23,2,50,703
false,KeyT,23,2,50,819
true,KeyH,23,2,50,834
false,KeyH,23,2,50,912
true,KeyE,23,2,50,968
false,KeyE,23,2,51,80
true,Space,23,2,51,109
false,Space,23,2,51,204
true,KeyT,23,2,51,281
false,KeyT,23,2,51,383
true,KeyE,23,2,51,390
true,KeyR,23,2,51,547
false,KeyE,23,2,51,583
false,KeyR,23,2,51,689
true,KeyM,23,2,51,754
false,KeyM,23,2,51,857
true,KeyS,23,2,51,950
false,KeyS,23,2,52,65
true,Space,23,2,52,148
false,Space,23,2,52,240
true,KeyA,23,2,52,315
false,KeyA,23,2,52,431
true,KeyN,23,2,52,454
false,KeyN,23,2,52,530
true,KeyD,23,2,52,554
false,KeyD,23,2,52,651
true,Space,23,2,52,687
false,Space,23,2,52,783
true,KeyC,23,2,52,819
false,KeyC,23,2,52,957
true,KeyO,23,2,52,958
false,KeyO,23,2,53,17
true,KeyN,23,2,53,92
false,KeyN,23,2,53,189
true,KeyD,23,2,53,261
false,KeyD,23,2,53,344
true,KeyI,23,2,53,372
false,KeyI,23,2,53,464
true,KeyT,23,2,53,549
false,KeyT,23,2,53,654
true,KeyI,23,2,53,667
false,KeyI,23,2,53,752
true,KeyO,23,2,53,783
false,KeyO,23,2,53,903
true,KeyN,23,2,53,952
false,KeyN,23,2,54,51
true,KeyS,23,2,54,115
false,KeyS,23,2,54,192
true,Space,23,2,54,214
false,Space,23,2,54,316
true,KeyO,23,2,54,405
false,KeyO,23,2,54,493
true,KeyF,23,2,54,527
false,KeyF,23,2,54,618
true,Space,23,2,54,641
false,Space,23,2,54,738
true,KeyT,23,2,54,822
true,KeyH,23,2,54,908
false,KeyT,23,2,54,933
