down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,22,44,52,403
true,KeyI,22,44,52,654
false,KeyI,22,44,52,746
false,ShiftLeft,22,44,52,804
true,KeyN,22,44,52,936
false,KeyN,22,44,53,22
true,Space,22,44,53,197
false,Space,22,44,53,274
true,KeyA,22,44,53,347
false,KeyA,22,44,53,432
true,KeyD,22,44,53,566
false,KeyD,22,44,53,648
true,KeyD,22,44,53,734
false,KeyD,22,44,53,797
true,KeyI,22,44,53,898
false,KeyI,22,44,53,980
true,KeyT,22,44,54,32
false,KeyT,22,44,54,121
true,KeyI,22,44,54,139
false,KeyI,22,44,54,219
true,KeyO,22,44,54,273
true,KeyN,22,44,54,382
false,KeyO,22,44,54,404
false,KeyN,22,44,54,501
true,Comma,22,44,54,676
false,Comma,22,44,54,751
true,Space,22,44,55,80
false,Space,22,44,55,176
true,ShiftLeft,22,44,55,248
true,KeyI,22,44,55,355
false,KeyI,22,44,55,439
false,ShiftLeft,22,44,55,474
true,Space,22,44,55,575
false,Space,22,44,55,673
true,KeyH,22,44,55,757
false,KeyH,22,44,55,841
true,KeyE,22,44,55,858
false,KeyE,22,44,55,981
true,KeyR,22,44,56,30
false,KeyR,22,44,56,179
true,KeyE,22,44,56,194
false,KeyE,22,44,56,322
true,KeyB,22,44,56,713
false,KeyB,22,44,56,840
true,KeyY,22,44,56,929
false,KeyY,22,44,57,24
true,Space,22,44,57,184
false,Space,22,44,57,272
true,KeyA,22,44,57,355
false,KeyA,22,44,57,468
true,KeyC,22,44,57,549
false,KeyC,22,44,57,658
true,KeyK,22,44,57,669
false,KeyK,22,44,57,756
true,KeyN,22,44,57,869
false,KeyN,22,44,57,978
true,KeyO,22,44,58,10
false,KeyO,22,44,58,111
true,KeyW,22,44,58,130
false,KeyW,22,44,58,246
true,KeyL,22,44,58,345
false,KeyL,22,44,58,431
true,KeyE,22,44,58,495
false,KeyE,22,44,58,581
true,KeyD,22,44,58,730
false,KeyD,22,44,58,833
true,KeyG,22,44,58,978
true,KeyE,22,44,59,106
false,KeyG,22,44,59,120
false,KeyE,22,44,59,267
true,Space,22,44,59,400
false,Space,22,44,59,532
true,KeyT,22,44,59,547
false,KeyT,22,44,59,652
true,KeyH,22,44,59,698
false,KeyH,22,44,59,787
true,KeyA,22,44,59,813
false,KeyA,22,44,59,935
true,KeyT,22,44,59,941
false,KeyT,22,45,0,75
true,Space,22,45,0,76
false,Space,22,45,0,169
true,ShiftLeft,22,45,0,266
false,ShiftLeft,22,45,0,536
true,ShiftLeft,22,45,0,921
true,KeyI,22,45,1,124
false,KeyI,22,45,1,194
false,ShiftLeft,22,45,1,225
true,Space,22,45,1,343
false,Space,22,45,1,422
true,KeyH,22,45,1,506
false,KeyH,22,45,1,592
true,KeyA,22,45,1,594
false,KeyA,22,45,1,703
true,KeyV,22,45,1,718
false,KeyV,22,45,1,805
