down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,23,14,6,660
true,KeyI,23,14,7,70
false,KeyI,23,14,7,146
false,ShiftLeft,23,14,7,162
true,KeyN,23,14,7,240
false,KeyN,23,14,7,315
true,Space,23,14,7,439
false,Space,23,14,7,519
true,KeyA,23,14,7,521
false,KeyA,23,14,7,604
true,KeyD,23,14,7,696
false,KeyD,23,14,7,770
true,KeyD,23,14,7,852
true,KeyI,23,14,7,854
false,KeyD,23,14,7,939
false,KeyI,23,14,7,945
true,KeyT,23,14,8,75
true,KeyI,23,14,8,110
false,KeyT,23,14,8,183
false,KeyI,23,14,8,195
true,KeyO,23,14,8,250
true,KeyN,23,14,8,322
false,KeyO,23,14,8,359
false,KeyN,23,14,8,419
true,Comma,23,14,8,679
false,Comma,23,14,8,765
true,Space,23,14,8,879
false,Space,23,14,8,959
true,ShiftLeft,23,14,9,35
true,KeyI,23,14,9,134
false,ShiftLeft,23,14,9,197
false,KeyI,23,14,9,201
true,Space,23,14,9,315
false,Space,23,14,9,396
true,KeyH,23,14,9,471
true,KeyE,23,14,9,520
false,KeyH,23,14,9,536
false,KeyE,23,14,9,615
true,KeyR,23,14,9,664
true,KeyE,23,14,9,773
false,KeyR,23,14,9,799
true,KeyB,23,14,9,870
false,KeyE,23,14,9,918
false,KeyB,23,14,9,977
true,KeyY,23,14,10,34
false,KeyY,23,14,10,129
true,Space,23,14,10,306
false,Space,23,14,10,399
true,KeyA,23,14,10,515
false,KeyA,23,14,10,629
true,KeyC,23,14,10,665
false,KeyC,23,14,10,812
true,KeyK,23,14,10,824
false,KeyK,23,14,10,917
true,KeyN,23,14,11,40
false,KeyN,23,14,11,103
true,KeyO,23,14,11,400
false,KeyO,23,14,11,497
true,KeyW,23,14,11,553
false,KeyW,23,14,11,664
true,KeyL,23,14,11,710
false,KeyL,23,14,11,806
true,KeyE,23,14,11,833
false,KeyE,23,14,11,922
true,KeyD,23,14,12,42
false,KeyD,23,14,12,148
true,KeyG,23,14,12,155
false,KeyG,23,14,12,238
true,KeyE,23,14,12,307
false,KeyE,23,14,12,429
true,Space,23,14,12,548
false,Space,23,14,12,644
true,KeyT,23,14,12,703
false,KeyT,23,14,12,825
true,KeyH,23,14,12,842
false,KeyH,23,14,12,918
true,KeyA,23,14,13,38
true,KeyT,23,14,13,136
false,KeyA,23,14,13,174
false,KeyT,23,14,13,274
true,Space,23,14,13,274
false,Space,23,14,13,374
true,ShiftLeft,23,14,13,536
true,KeyI,23,14,13,612
false,KeyI,23,14,13,700
false,ShiftLeft,23,14,13,794
true,Space,23,14,13,873
false,Space,23,14,13,967
true,KeyH,23,14,14,53
false,KeyH,23,14,14,155
true,KeyA,23,14,14,194
false,KeyA,23,14,14,307
true,KeyV,23,14,14,331
false,KeyV,23,14,14,418
true,KeyE,23,14,14,453
false,KeyE,23,14,14,567
true,Space,23,14,14,603
false,Space,23,14,14,692
true,KeyR,23,14,14,710
true,KeyE,23,14,14,828
false,KeyR,23,14,14,871
true,KeyA,23,14,14,975
false,KeyE,23,14,15,7
false,KeyA,23,14,15,122
true,KeyD,23,14,15,210
false,KeyD,23,14,15,322
true,Space,23,14,15,348
false,Space,23,14,15,450
true,KeyA,23,14,15,526
true,KeyN,23,14,15,621
false,KeyA,23,14,15,635
false,KeyN,23,14,15,701
true,KeyD,23,14,15,744
false,KeyD,23,14,15,852
true,Space,23,14,15,881
false,Space,23,14,15,979
true,KeyU,23,14,16,213
false,KeyU,23,14,16,291
true,KeyN,23,14,16,394
false,KeyN,23,14,16,487
true,KeyD,23,14,16,498
false,KeyD,23,14,16,585
true,KeyE,23,14,16,743
false,KeyE,23,14,16,893
true,KeyR,23,14,16,894
false,KeyR,23,14,17,19
true,KeyS,23,14,17,114
false,KeyS,23,14,17,244
true,KeyT,23,14,17,284
false,KeyT,23,14,17,382
true,KeyO,23,14,17,435
false,KeyO,23,14,17,508
true,KeyO,23,14,17,604
false,KeyO,23,14,17,694
true,KeyD,23,14,17,740
false,KeyD,23,14,17,847
true,Space,23,14,17,967
false,Space,23,14,18,50
true,KeyA,23,14,18,62
false,KeyA,23,14,18,176
true,KeyN,23,14,18,214
false,KeyN,23,14,18,290
true,KeyD,23,14,18,304
false,KeyD,23,14,18,390
true,Space,23,14,18,434
false,Space,23,14,18,527
true,KeyA,23,14,18,573
false,KeyA,23,14,18,704
true,KeyG,23,14,18,741
false,KeyG,23,14,18,857
true,KeyR,23,14,19,14
false,KeyR,23,14,19,112
true,KeyE,23,14,19,183
false,KeyE,23,14,19,276
true,KeyE,23,14,19,389
false,KeyE,23,14,19,488
true,Space,23,14,19,617
false,Space,23,14,19,729
true,KeyT,23,14,19,777
false,KeyT,23,14,19,877
true,KeyO,23,14,19,925
false,KeyO,23,14,19,985
true,Space,23,14,20,90
false,Space,23,14,20,168
true,KeyB,23,14,20,282
false,KeyB,23,14,20,344
true,KeyE,23,14,20,345
false,KeyE,23,14,20,437
true,Space,23,14,20,485
false,Space,23,14,20,561
true,KeyB,23,14,20,705
false,KeyB,23,14,20,787
true,KeyO,23,14,20,865
false,KeyO,23,14,20,983
true,KeyU,23,14,21,64
false,KeyU,23,14,21,152
true,KeyN,23,14,21,251
false,KeyN,23,14,21,347
true,KeyD,23,14,21,386
true,Space,23,14,21,489
false,KeyD,23,14,21,502
false,Space,23,14,21,578
true,KeyB,23,14,21,864
false,KeyB,23,14,21,931
true,KeyY,23,14,22,58
false,KeyY,23,14,22,161
true,Space,23,14,22,313
false,Space,23,14,22,416
true,KeyT,23,14,22,456
false,KeyT,23,14,22,553
true,KeyH,23,14,22,578
false,KeyH,23,14,22,669
true,KeyE,23,14,22,719
false,KeyE,23,14,22,829
true,Space,23,14,22,837
false,Space,23,14,22,951
true,KeyT,23,14,22,953
false,KeyT,23,14,23,47
true,KeyE,23,14,23,55
true,KeyR,23,14,23,206
false,KeyE,23,14,23,244
false,KeyR,23,14,23,334
true,KeyM,23,14,23,386
false,KeyM,23,14,23,498
true,KeyS,23,14,23,555
false,KeyS,23,14,23,671
true,Space,23,14,23,690
false,Space,23,14,23,790
true,KeyA,23,14,23,892
false,KeyA,23,14,24,28
true,KeyN,23,14,24,105
false,KeyN,23,14,24,183
true,KeyD,23,14,24,286
false,KeyD,23,14,24,391
true,Space,23,14,24,442
false,Space,23,14,24,552
true,KeyC,23,14,24,558
false,KeyC,23,14,24,673
true,KeyO,23,14,24,689
false,KeyO,23,14,24,783
true,KeyN,23,14,24,846
false,KeyN,23,14,24,953
true,KeyD,23,14,25,67
false,KeyD,23,14,25,171
true,KeyI,23,14,25,215
false,KeyI,23,14,25,332
true,KeyT,23,14,25,417
false,KeyT,23,14,25,530
true,KeyI,23,14,25,541
false,KeyI,23,14,25,620
true,KeyO,23,14,25,685
false,KeyO,23,14,25,789
true,KeyN,23,14,25,813
false,KeyN,23,14,25,928
true,KeyS,23,14,25,986
false,KeyS,23,14,26,75
true,Space,23,14,26,103
false,Space,23,14,26,207
true,KeyO,23,14,26,293
false,KeyO,23,14,26,398
true,KeyF,23,14,26,406
false,KeyF,23,14,26,541
true,Space,23,14,26,543
false,Space,23,14,26,646
true,KeyT,23,14,26,738
false,KeyT,23,14,26,850
true,KeyH,23,14,26,906
false,KeyH,23,14,27,2
true,KeyE,23,14,27,39
false,KeyE,23,14,27,162
true,Space,23,14,27,178
false,Space,23,14,27,271
true,KeyF,23,14,27,395
false,KeyF,23,14,27,496
true,KeyO,23,14,27,537
false,KeyO,23,14,27,620
true,KeyL,23,14,27,754
false,KeyL,23,14,27,834
true,KeyL,23,14,27,935
false,KeyL,23,14,27,994
true,KeyO,23,14,28,128
false,KeyO,23,14,28,214
true,KeyW,23,14,28,216
false,KeyW,23,14,28,301
true,KeyI,23,14,28,360
false,KeyI,23,14,28,425
true,KeyN,23,14,28,522
false,KeyN,23,14,28,606
true,KeyG,23,14,28,627
false,KeyG,23,14,28,715
true,Space,23,14,28,775
false,Space,23,14,28,860
true,KeyD,23,14,28,906
false,KeyD,23,14,29,46
true,KeyO,23,14,29,71
false,KeyO,23,14,29,180
true,KeyC,23,14,29,268
false,KeyC,23,14,29,414
true,KeyU,23,14,29,440
false,KeyU,23,14,29,516
true,KeyM,23,14,29,674
false,KeyM,23,14,29,755
true,KeyE,23,14,29,804
false,KeyE,23,14,29,931
true,KeyN,23,14,29,966
false,KeyN,23,14,30,42
true,KeyT,23,14,30,57
false,KeyT,23,14,30,175
true,KeyS,23,14,30,299
false,KeyS,23,14,30,450
true,Comma,23,14,30,470
