down,keyCode,hours,minutes,seconds,milliseconds
true,Shift,9,44,29,104
true,(,9,44,29,299
false,(,9,44,29,365
false,Shift,9,44,29,436
true,f,9,44,29,679
false,f,9,44,29,754
true,u,9,44,29,868
false,u,9,44,29,943
true,Shift,9,44,30,279
true,Z,9,44,30,449
false,Z,9,44,30,526
true,Z,9,44,30,610
false,Z,9,44,30,695
false,Shift,9,44,30,786
true,y,9,44,30,916
false,y,9,44,30,989
true,n,9,44,31,214
false,n,9,44,31,291
true,3,9,44,31,458
false,3,9,44,31,550
true,t,9,44,31,696
false,t,9,44,31,770
true,w,9,44,32,276
false,w,9,44,32,345
true,0,9,44,32,662
false,0,9,44,32,737
true,r,9,44,32,927
false,r,9,44,32,979
true,k,9,44,33,139
false,k,9,44,33,219
true,Shift,9,44,33,298
true,),9,44,33,429
false,),9,44,33,496
false,Shift,9,44,33,581
