down,keyCode,hours,minutes,seconds,milliseconds
true,Shift,9,45,22,147
true,(,9,45,22,309
false,(,9,45,22,378
false,Shift,9,45,22,464
true,f,9,45,22,675
false,f,9,45,22,746
true,u,9,45,22,810
false,u,9,45,22,888
true,Shift,9,45,22,919
true,Z,9,45,23,145
false,Z,9,45,23,222
true,Z,9,45,23,301
false,Z,9,45,23,375
false,Shift,9,45,23,485
true,y,9,45,23,528
false,y,9,45,23,603
true,n,9,45,23,793
false,n,9,45,23,870
true,3,9,45,24,205
false,3,9,45,24,283
true,t,9,45,24,508
false,t,9,45,24,571
true,w,9,45,24,829
false,w,9,45,24,912
true,0,9,45,25,175
false,0,9,45,25,261
true,r,9,45,25,460
false,r,9,45,25,535
true,k,9,45,25,740
false,k,9,45,25,823
true,Shift,9,45,25,928
true,),9,45,26,26
false,),9,45,26,108
false,Shift,9,45,26,180
