down,keyCode,hours,minutes,seconds,milliseconds
true,Shift,9,42,39,433
true,(,9,42,39,638
false,(,9,42,39,712
false,Shift,9,42,39,784
true,f,9,42,40,29
false,f,9,42,40,98
true,u,9,42,40,228
false,u,9,42,40,303
true,Shift,9,42,40,417
true,Z,9,42,40,638
false,Z,9,42,40,726
true,Z,9,42,40,822
false,Z,9,42,40,914
false,Shift,9,42,41,5
true,y,9,42,41,133
false,y,9,42,41,208
true,n,9,42,41,411
false,n,9,42,41,490
true,3,9,42,41,750
false,3,9,42,41,834
true,t,9,42,42,99
false,t,9,42,42,172
true,w,9,42,42,517
false,w,9,42,42,598
true,0,9,42,43,234
false,0,9,42,43,315
true,r,9,42,43,682
false,r,9,42,43,753
true,k,9,42,43,999
false,k,9,42,44,77
true,Shift,9,42,44,160
true,),9,42,44,316
false,),9,42,44,395
false,Shift,9,42,44,468
