down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftRight,15,37,8,187
true,KeyI,15,37,8,569
false,KeyI,15,37,8,668
false,ShiftRight,15,37,8,721
true,KeyN,15,37,8,902
false,KeyN,15,37,8,956
true,Space,15,37,9,80
false,Space,15,37,9,144
true,KeyA,15,37,9,220
false,KeyA,15,37,9,317
true,KeyD,15,37,9,423
false,KeyD,15,37,9,480
true,KeyD,15,37,9,564
false,KeyD,15,37,9,641
true,KeyI,15,37,9,675
false,KeyI,15,37,9,754
true,KeyT,15,37,9,867
false,KeyT,15,37,9,938
true,KeyI,15,37,10,7
false,KeyI,15,37,10,73
true,KeyO,15,37,10,189
false,KeyO,15,37,10,255
true,KeyN,15,37,10,457
false,KeyN,15,37,10,520
true,Comma,15,37,11,567
false,Comma,15,37,11,627
true,Space,15,37,11,747
false,Space,15,37,11,804
true,ShiftRight,15,37,11,979
true,KeyI,15,37,12,247
false,KeyI,15,37,12,325
false,ShiftRight,15,37,12,400
true,Space,15,37,12,551
false,Space,15,37,12,618
true,KeyH,15,37,12,778
false,KeyH,15,37,12,842
true,KeyE,15,37,12,928
false,KeyE,15,37,13,8
true,KeyR,15,37,13,111
false,KeyR,15,37,13,155
true,KeyE,15,37,13,251
false,KeyE,15,37,13,325
true,KeyB,15,37,13,350
false,KeyB,15,37,13,413
true,KeyY,15,37,13,618
false,KeyY,15,37,13,678
true,Space,15,37,15,54
false,Space,15,37,15,118
true,KeyA,15,37,15,339
false,KeyA,15,37,15,426
true,KeyC,15,37,16,88
false,KeyC,15,37,16,168
true,KeyK,15,37,16,368
false,KeyK,15,37,16,443
true,KeyN,15,37,16,618
false,KeyN,15,37,16,683
true,KeyO,15,37,16,901
false,KeyO,15,37,16,966
true,KeyW,15,37,17,130
false,KeyW,15,37,17,210
true,KeyL,15,37,17,404
false,KeyL,15,37,17,482
true,KeyE,15,37,17,910
false,KeyE,15,37,17,981
true,KeyD,15,37,18,379
false,KeyD,15,37,18,456
true,KeyG,15,37,18,500
false,KeyG,15,37,18,566
true,KeyE,15,37,18,647
false,KeyE,15,37,18,702
true,KeyT,15,37,27,475
false,KeyT,15,37,27,477
true,Backspace,15,37,28,117
false,Backspace,15,37,28,203
true,Space,15,37,28,262
false,Space,15,37,28,346
true,KeyT,15,37,28,835
false,KeyT,15,37,28,898
true,KeyH,15,37,28,939
false,KeyH,15,37,29,13
true,KeyA,15,37,29,61
false,KeyA,15,37,29,165
true,KeyT,15,37,29,440
false,KeyT,15,37,29,509
true,Space,15,37,29,674
false,Space,15,37,29,734
true,ShiftRight,15,37,30,37
true,ShiftRight,15,37,30,543
true,ShiftRight,15,37,30,575
true,ShiftRight,15,37,30,607
true,ShiftRight,15,37,30,639
true,ShiftRight,15,37,30,669
true,KeyI,15,37,30,685
false,KeyI,15,37,30,796
false,ShiftRight,15,37,30,889
