down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftRight,23,39,11,787
true,Digit8,23,39,12,32
false,Digit8,23,39,12,85
false,ShiftRight,23,39,12,317
true,KeyF,23,39,12,690
false,KeyF,23,39,12,759
true,KeyU,23,39,13,127
false,KeyU,23,39,13,207
true,ShiftRight,23,39,13,476
true,KeyZ,23,39,13,751
false,KeyZ,23,39,13,819
true,KeyZ,23,39,14,10
false,KeyZ,23,39,14,86
false,ShiftRight,23,39,14,229
true,KeyY,23,39,14,628
false,KeyY,23,39,14,693
true,KeyN,23,39,14,972
false,KeyN,23,39,15,45
true,Digit3,23,39,15,363
false,Digit3,23,39,15,422
true,KeyT,23,39,15,646
false,KeyT,23,39,15,708
true,KeyW,23,39,15,958
false,KeyW,23,39,16,17
true,Digit0,23,39,16,339
false,Digit0,23,39,16,402
true,KeyR,23,39,16,609
false,KeyR,23,39,16,686
true,KeyK,23,39,16,902
false,KeyK,23,39,16,967
true,ShiftRight,23,39,17,280
true,Digit9,23,39,17,788
false,Digit9,23,39,17,864
false,ShiftRight,23,39,17,947
