down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftRight,15,48,59,244
true,KeyI,15,48,59,534
false,KeyI,15,48,59,612
false,ShiftRight,15,48,59,646
true,KeyN,15,48,59,815
false,KeyN,15,48,59,877
true,Space,15,48,59,993
false,Space,15,49,0,56
true,KeyA,15,49,0,97
false,KeyA,15,49,0,188
true,KeyD,15,49,0,292
false,KeyD,15,49,0,348
true,KeyD,15,49,0,434
false,KeyD,15,49,0,506
true,KeyI,15,49,0,524
false,KeyI,15,49,0,592
true,KeyT,15,49,0,683
false,KeyT,15,49,0,734
true,KeyI,15,49,0,758
false,KeyI,15,49,0,827
true,KeyO,15,49,0,924
false,KeyO,15,49,0,984
true,KeyN,15,49,1,125
false,KeyN,15,49,1,176
true,Comma,15,49,2,278
false,Comma,15,49,2,335
true,Space,15,49,2,441
false,Space,15,49,2,504
true,ShiftRight,15,49,2,697
true,KeyI,15,49,2,946
false,KeyI,15,49,3,27
false,ShiftRight,15,49,3,62
true,Space,15,49,3,199
false,Space,15,49,3,274
true,KeyH,15,49,3,413
false,KeyH,15,49,3,482
true,KeyE,15,49,3,535
false,KeyE,15,49,3,610
true,KeyR,15,49,3,707
false,KeyR,15,49,3,764
true,KeyE,15,49,3,866
false,KeyE,15,49,3,925
true,KeyB,15,49,3,947
false,KeyB,15,49,4,4
true,KeyY,15,49,4,277
false,KeyY,15,49,4,343
true,Space,15,49,5,145
false,Space,15,49,5,207
true,KeyA,15,49,5,504
false,KeyA,15,49,5,594
true,KeyC,15,49,5,731
false,KeyC,15,49,5,813
true,KeyK,15,49,5,912
false,KeyK,15,49,5,983
true,KeyN,15,49,6,117
false,KeyN,15,49,6,177
true,KeyO,15,49,6,338
false,KeyO,15,49,6,394
true,KeyW,15,49,6,542
false,KeyW,15,49,6,616
true,KeyL,15,49,6,781
false,KeyL,15,49,6,845
true,KeyE,15,49,6,989
false,KeyE,15,49,7,50
true,KeyD,15,49,7,175
false,KeyD,15,49,7,254
true,KeyG,15,49,7,418
false,KeyG,15,49,7,488
true,KeyE,15,49,8,362
false,KeyE,15,49,8,446
true,Space,15,49,8,609
false,Space,15,49,8,673
true,KeyT,15,49,9,103
false,KeyT,15,49,9,168
true,KeyH,15,49,9,223
false,KeyH,15,49,9,293
true,KeyA,15,49,9,352
false,KeyA,15,49,9,430
true,KeyT,15,49,9,576
false,KeyT,15,49,9,640
true,Space,15,49,9,738
false,Space,15,49,9,798
true,ShiftRight,15,49,10,47
true,KeyI,15,49,10,350
false,KeyI,15,49,10,426
false,ShiftRight,15,49,10,487
true,Space,15,49,10,735
false,Space,15,49,10,788
true,KeyH,15,49,11,580
false,KeyH,15,49,11,648
true,KeyA,15,49,11,709
false,KeyA,15,49,11,801
true,KeyV,15,49,11,851
false,KeyV,15,49,11,907
true,KeyE,15,49,11,954
false,KeyE,15,49,12,22
true,Space,15,49,12,83
false,Space,15,49,12,138
true,KeyR,15,49,13,664
false,KeyR,15,49,13,723
true,KeyE,15,49,13,826
false,KeyE,15,49,13,887
true,KeyA,15,49,13,957
false,KeyA,15,49,14,61
true,KeyD,15,49,14,168
false,KeyD,15,49,14,236
true,Space,15,49,14,808
false,Space,15,49,14,876
true,KeyA,15,49,15,125
false,KeyA,15,49,15,216
true,KeyN,15,49,15,432
false,KeyN,15,49,15,501
true,KeyD,15,49,15,551
false,KeyD,15,49,15,619
true,Space,15,49,15,638
false,Space,15,49,15,707
true,KeyU,15,49,15,908
false,KeyU,15,49,15,960
true,KeyN,15,49,16,84
false,KeyN,15,49,16,145
true,KeyD,15,49,16,163
false,KeyD,15,49,16,238
true,KeyE,15,49,16,320
false,KeyE,15,49,16,383
true,KeyR,15,49,16,481
false,KeyR,15,49,16,536
true,KeyS,15,49,16,624
false,KeyS,15,49,16,700
true,KeyT,15,49,16,842
false,KeyT,15,49,16,896
true,KeyO,15,49,16,969
false,KeyO,15,49,17,26
true,KeyO,15,49,17,113
false,KeyO,15,49,17,173
true,KeyD,15,49,17,240
false,KeyD,15,49,17,307
true,Space,15,49,18,213
false,Space,15,49,18,285
true,KeyA,15,49,18,514
false,KeyA,15,49,18,605
true,KeyN,15,49,18,672
false,KeyN,15,49,18,730
true,KeyD,15,49,18,764
false,KeyD,15,49,18,843
true,Space,15,49,18,886
false,Space,15,49,18,953
true,KeyA,15,49,19,310
false,KeyA,15,49,19,383
true,KeyG,15,49,20,372
false,KeyG,15,49,20,445
true,KeyR,15,49,20,529
false,KeyR,15,49,20,608
true,KeyE,15,49,20,731
false,KeyE,15,49,20,782
true,KeyE,15,49,20,880
false,KeyE,15,49,20,935
true,Space,15,49,21,60
false,Space,15,49,21,123
true,KeyT,15,49,21,982
false,KeyT,15,49,22,43
true,KeyO,15,49,22,193
false,KeyO,15,49,22,246
true,Space,15,49,22,384
false,Space,15,49,22,444
true,KeyB,15,49,22,606
false,KeyB,15,49,22,672
true,KeyE,15,49,22,733
false,KeyE,15,49,22,799
true,Space,15,49,22,827
false,Space,15,49,22,887
true,KeyB,15,49,23,114
false,KeyB,15,49,23,170
true,KeyO,15,49,23,512
false,KeyO,15,49,23,575
true,KeyU,15,49,23,770
false,KeyU,15,49,23,820
true,KeyN,15,49,23,970
false,KeyN,15,49,24,26
true,KeyD,15,49,24,132
false,KeyD,15,49,24,207
true,Space,15,49,24,991
false,Space,15,49,25,56
true,KeyB,15,49,25,441
false,KeyB,15,49,25,498
true,KeyY,15,49,25,666
false,KeyY,15,49,25,717
true,Space,15,49,25,854
false,Space,15,49,25,915
true,KeyT,15,49,25,975
false,KeyT,15,49,26,38
true,KeyH,15,49,26,82
false,KeyH,15,49,26,144
true,KeyE,15,49,26,179
false,KeyE,15,49,26,241
true,Space,15,49,26,273
false,Space,15,49,26,331
true,KeyT,15,49,26,386
false,KeyT,15,49,26,458
true,KeyE,15,49,26,579
false,KeyE,15,49,26,635
true,KeyR,15,49,26,726
false,KeyR,15,49,26,793
true,KeyM,15,49,26,872
false,KeyM,15,49,26,928
true,KeyS,15,49,26,956
false,KeyS,15,49,27,42
true,Space,15,49,28,298
false,Space,15,49,28,369
true,KeyA,15,49,28,477
false,KeyA,15,49,28,565
true,KeyN,15,49,28,635
false,KeyN,15,49,28,693
true,KeyD,15,49,28,705
false,KeyD,15,49,28,798
true,Space,15,49,28,831
false,Space,15,49,28,889
true,KeyC,15,49,28,969
false,KeyC,15,49,29,31
