down,keyCode,hours,minutes,seconds,milliseconds
true,AudioVolumeMute,10,34,25,826
false,AudioVolumeMute,10,34,25,956
true,ShiftLeft,10,34,27,516
true,KeyI,10,34,27,610
false,KeyI,10,34,27,717
false,ShiftLeft,10,34,27,745
true,KeyN,10,34,27,854
false,KeyN,10,34,27,942
true,Space,10,34,27,987
false,Space,10,34,28,76
true,KeyQ,10,34,28,172
false,KeyQ,10,34,28,297
true,KeyD,10,34,28,626
false,KeyD,10,34,28,734
true,KeyD,10,34,28,775
true,KeyI,10,34,28,900
false,KeyD,10,34,28,906
false,KeyI,10,34,29,9
true,KeyT,10,34,29,61
true,KeyI,10,34,29,131
false,KeyT,10,34,29,173
false,KeyI,10,34,29,220
true,KeyO,10,34,29,235
false,KeyO,10,34,29,328
true,KeyN,10,34,29,428
false,KeyN,10,34,29,526
true,KeyM,10,34,30,225
false,KeyM,10,34,30,313
true,Space,10,34,30,364
false,Space,10,34,30,447
true,ShiftLeft,10,34,30,520
true,KeyI,10,34,30,594
false,KeyI,10,34,30,678
false,ShiftLeft,10,34,30,693
true,Space,10,34,30,764
false,Space,10,34,30,849
true,KeyH,10,34,30,916
true,KeyE,10,34,30,968
false,KeyH,10,34,31,10
false,KeyE,10,34,31,85
true,KeyR,10,34,31,143
false,KeyR,10,34,31,250
true,KeyE,10,34,31,306
true,KeyB,10,34,31,376
false,KeyE,10,34,31,455
false,KeyB,10,34,31,469
true,KeyY,10,34,31,548
false,KeyY,10,34,31,655
true,Space,10,34,31,971
false,Space,10,34,32,79
true,KeyQ,10,34,32,260
false,KeyQ,10,34,32,369
true,KeyC,10,34,32,528
false,KeyC,10,34,32,682
true,KeyK,10,34,32,690
false,KeyK,10,34,32,793
true,KeyN,10,34,32,913
false,KeyN,10,34,33,2
true,KeyO,10,34,33,122
false,KeyO,10,34,33,225
true,KeyZ,10,34,33,249
true,KeyL,10,34,33,355
false,KeyZ,10,34,33,379
false,KeyL,10,34,33,454
true,KeyE,10,34,33,502
false,KeyE,10,34,33,605
true,KeyD,10,34,33,675
true,KeyG,10,34,33,763
false,KeyD,10,34,33,791
false,KeyG,10,34,33,875
true,KeyE,10,34,33,974
false,KeyE,10,34,34,86
true,Space,10,34,34,114
false,Space,10,34,34,216
true,KeyT,10,34,34,616
false,KeyT,10,34,34,701
true,KeyH,10,34,34,761
false,KeyH,10,34,34,874
true,KeyQ,10,34,34,896
true,KeyT,10,34,35,5
false,KeyQ,10,34,35,15
false,KeyT,10,34,35,88
true,Space,10,34,35,170
false,Space,10,34,35,277
true,ShiftLeft,10,34,35,347
true,KeyI,10,34,35,436
false,KeyI,10,34,35,529
false,ShiftLeft,10,34,35,544
true,Space,10,34,35,664
false,Space,10,34,35,762
true,KeyH,10,34,36,525
true,KeyQ,10,34,36,598
false,KeyH,10,34,36,617
false,KeyQ,10,34,36,710
true,KeyV,10,34,36,731
true,KeyE,10,34,36,815
false,KeyV,10,34,36,829
true,Space,10,34,36,889
false,KeyE,10,34,36,922
false,Space,10,34,36,993
true,KeyR,10,34,37,116
true,KeyE,10,34,37,175
false,KeyR,10,34,37,204
false,KeyE,10,34,37,279
true,KeyQ,10,34,37,356
false,KeyQ,10,34,37,460
true,KeyD,10,34,37,543
true,Space,10,34,37,593
false,KeyD,10,34,37,640
false,Space,10,34,37,709
true,KeyQ,10,34,37,777
true,KeyN,10,34,37,886
false,KeyQ,10,34,37,913
false,KeyN,10,34,37,982
true,KeyD,10,34,38,58
true,Space,10,34,38,165
false,KeyD,10,34,38,187
false,Space,10,34,38,267
true,KeyU,10,34,38,673
false,KeyU,10,34,38,756
true,KeyN,10,34,38,822
true,KeyD,10,34,38,882
false,KeyN,10,34,38,911
false,KeyD,10,34,38,991
true,KeyE,10,34,39,34
false,KeyE,10,34,39,132
true,KeyR,10,34,39,166
false,KeyR,10,34,39,251
true,KeyS,10,34,39,328
true,KeyT,10,34,39,384
false,KeyS,10,34,39,465
false,KeyT,10,34,39,469
true,KeyO,10,34,39,624
false,KeyO,10,34,39,726
true,KeyO,10,34,39,759
false,KeyO,10,34,39,844
true,KeyD,10,34,39,857
true,Space,10,34,39,964
false,KeyD,10,34,39,973
false,Space,10,34,40,72
true,KeyQ,10,34,40,80
true,KeyN,10,34,40,182
false,KeyQ,10,34,40,215
false,KeyN,10,34,40,291
true,KeyD,10,34,40,316
true,Space,10,34,40,381
false,KeyD,10,34,40,433
false,Space,10,34,40,498
true,KeyQ,10,34,40,550
false,KeyQ,10,34,40,693
true,KeyG,10,34,40,758
false,KeyG,10,34,40,851
true,KeyR,10,34,40,911
true,KeyE,10,34,40,981
false,KeyR,10,34,40,991
false,KeyE,10,34,41,79
true,KeyE,10,34,41,120
false,KeyE,10,34,41,261
true,Space,10,34,41,331
false,Space,10,34,41,439
true,KeyT,10,34,41,947
true,KeyO,10,34,42,49
false,KeyT,10,34,42,51
false,KeyO,10,34,42,139
true,Space,10,34,42,230
false,Space,10,34,42,313
true,KeyB,10,34,42,371
false,KeyB,10,34,42,466
true,KeyE,10,34,42,470
false,KeyE,10,34,42,600
true,Space,10,34,42,681
false,Space,10,34,42,755
true,KeyB,10,34,43,445
false,KeyB,10,34,43,539
true,KeyO,10,34,43,687
false,KeyO,10,34,43,767
true,KeyU,10,34,43,867
false,KeyU,10,34,43,956
true,KeyN,10,34,44,29
false,KeyN,10,34,44,127
true,KeyD,10,34,44,162
true,Space,10,34,44,268
false,KeyD,10,34,44,296
false,Space,10,34,44,356
true,KeyB,10,34,44,467
false,KeyB,10,34,44,542
true,KeyY,10,34,44,636
false,KeyY,10,34,44,730
true,Space,10,34,44,834
false,Space,10,34,44,959
true,KeyT,10,34,44,977
false,KeyT,10,34,45,108
