down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,10,32,51,967
true,KeyI,10,32,52,36
false,KeyI,10,32,52,130
false,ShiftLeft,10,32,52,140
true,KeyN,10,32,52,213
false,KeyN,10,32,52,293
true,Space,10,32,52,331
false,Space,10,32,52,420
true,KeyQ,10,32,52,437
false,KeyQ,10,32,52,522
true,KeyD,10,32,52,653
false,KeyD,10,32,52,747
true,KeyD,10,32,52,785
true,KeyI,10,32,52,870
false,KeyD,10,32,52,903
false,KeyI,10,32,52,977
true,KeyT,10,32,53,40
true,KeyI,10,32,53,81
false,KeyT,10,32,53,124
false,KeyI,10,32,53,180
true,KeyO,10,32,53,194
false,KeyO,10,32,53,282
true,KeyN,10,32,53,375
false,KeyN,10,32,53,460
true,KeyM,10,32,53,776
false,KeyM,10,32,53,870
true,Space,10,32,53,926
false,Space,10,32,54,5
true,ShiftLeft,10,32,54,325
true,KeyI,10,32,54,506
false,ShiftLeft,10,32,54,542
false,KeyI,10,32,54,614
true,Space,10,32,54,739
false,Space,10,32,54,828
true,KeyH,10,32,55,180
true,KeyE,10,32,55,249
false,KeyH,10,32,55,268
false,KeyE,10,32,55,366
true,KeyR,10,32,55,412
false,KeyR,10,32,55,524
true,KeyE,10,32,55,581
false,KeyE,10,32,55,699
true,KeyB,10,32,55,796
false,KeyB,10,32,55,890
true,KeyY,10,32,56,22
false,KeyY,10,32,56,116
true,Space,10,32,56,521
false,Space,10,32,56,605
true,KeyQ,10,32,56,796
false,KeyQ,10,32,56,914
true,KeyC,10,32,57,10
false,KeyC,10,32,57,151
true,KeyK,10,32,58,121
false,KeyK,10,32,58,257
true,KeyN,10,32,58,617
false,KeyN,10,32,58,716
true,KeyO,10,32,58,855
false,KeyO,10,32,58,949
true,KeyZ,10,32,58,991
true,KeyL,10,32,59,79
false,KeyZ,10,32,59,141
false,KeyL,10,32,59,173
true,KeyE,10,32,59,246
false,KeyE,10,32,59,350
true,KeyD,10,32,59,419
true,KeyG,10,32,59,545
false,KeyD,10,32,59,555
false,KeyG,10,32,59,648
true,KeyE,10,32,59,668
false,KeyE,10,32,59,785
true,Space,10,32,59,939
false,Space,10,33,0,46
true,KeyT,10,33,0,385
false,KeyT,10,33,0,493
true,KeyH,10,33,0,543
false,KeyH,10,33,0,664
true,KeyQ,10,33,0,667
true,KeyT,10,33,0,769
false,KeyQ,10,33,0,793
false,KeyT,10,33,0,854
true,Space,10,33,0,939
false,Space,10,33,1,46
true,ShiftLeft,10,33,1,275
true,KeyI,10,33,1,396
false,ShiftLeft,10,33,1,476
false,KeyI,10,33,1,485
true,Space,10,33,1,650
false,Space,10,33,1,730
true,KeyH,10,33,2,430
true,KeyQ,10,33,2,519
false,KeyH,10,33,2,525
false,KeyQ,10,33,2,632
true,KeyV,10,33,2,655
true,KeyE,10,33,2,733
false,KeyV,10,33,2,747
true,Space,10,33,2,821
false,KeyE,10,33,2,858
false,Space,10,33,2,919
true,KeyR,10,33,3,283
false,KeyR,10,33,3,390
true,KeyE,10,33,3,449
false,KeyE,10,33,3,544
true,KeyQ,10,33,3,561
false,KeyQ,10,33,3,678
true,KeyD,10,33,3,697
false,KeyD,10,33,3,795
true,Space,10,33,3,934
false,Space,10,33,4,37
true,KeyQ,10,33,4,83
false,KeyQ,10,33,4,206
true,KeyN,10,33,4,218
false,KeyN,10,33,4,312
true,KeyD,10,33,4,315
true,Space,10,33,4,390
false,Space,10,33,4,461
false,KeyD,10,33,4,463
true,KeyU,10,33,4,578
false,KeyU,10,33,4,676
true,KeyN,10,33,4,726
true,KeyD,10,33,4,767
false,KeyN,10,33,4,814
false,KeyD,10,33,4,900
true,KeyE,10,33,4,935
false,KeyE,10,33,5,56
true,KeyR,10,33,5,101
