,down,keyCode,time
1,False,AudioVolumeMute,130
2,True,ShiftLeft,560
3,True,KeyI,94
4,False,KeyI,107
5,False,ShiftLeft,28
6,True,KeyN,109
7,False,KeyN,88
8,True,Space,45
9,False,Space,89
10,True,KeyQ,96
11,False,KeyQ,125
12,True,KeyD,329
13,False,KeyD,108
14,True,KeyD,41
15,True,KeyI,125
16,False,KeyD,6
17,False,KeyI,103
18,True,KeyT,52
19,True,KeyI,70
20,False,KeyT,42
21,False,KeyI,47
22,True,KeyO,15
23,False,KeyO,93
24,True,KeyN,100
25,False,KeyN,98
26,True,KeyM,699
27,False,KeyM,88
28,True,Space,51
29,False,Space,83
30,True,ShiftLeft,73
31,True,KeyI,74
32,False,KeyI,84
33,False,ShiftLeft,15
34,True,Space,71
35,False,Space,85
36,True,KeyH,67
37,True,KeyE,52
38,False,KeyH,42
39,False,KeyE,75
40,True,KeyR,58
41,False,KeyR,107
42,True,KeyE,56
43,True,KeyB,70
44,False,KeyE,79
45,False,KeyB,14
46,True,KeyY,79
47,False,KeyY,107
48,True,Space,316
49,False,Space,108
50,True,KeyQ,181
51,False,KeyQ,109
52,True,KeyC,159
53,False,KeyC,154
54,True,KeyK,8
55,False,KeyK,103
56,True,KeyN,120
57,False,KeyN,89
58,True,KeyO,120
59,False,KeyO,103
60,True,KeyZ,24
61,True,KeyL,106
62,False,KeyZ,24
63,False,KeyL,75
64,True,KeyE,48
65,False,KeyE,103
66,True,KeyD,70
67,True,KeyG,88
68,False,KeyD,28
69,False,KeyG,84
70,True,KeyE,99
71,False,KeyE,112
72,True,Space,28
73,False,Space,102
74,True,KeyT,400
75,False,KeyT,85
76,True,KeyH,60
77,False,KeyH,113
78,True,KeyQ,22
79,True,KeyT,109
80,False,KeyQ,10
81,False,KeyT,73
82,True,Space,82
83,False,Space,107
84,True,ShiftLeft,70
85,True,KeyI,89
86,False,KeyI,93
87,False,ShiftLeft,15
88,True,Space,120
89,False,Space,98
90,True,KeyH,763
91,True,KeyQ,73
92,False,KeyH,19
93,False,KeyQ,93
94,True,KeyV,21
95,True,KeyE,84
96,False,KeyV,14
97,True,Space,60
98,False,KeyE,33
99,False,Space,71
100,True,KeyR,123
101,True,KeyE,59
102,False,KeyR,29
103,False,KeyE,75
104,True,KeyQ,77
105,False,KeyQ,104
106,True,KeyD,83
107,True,Space,50
108,False,KeyD,47
109,False,Space,69
110,True,KeyQ,68
111,True,KeyN,109
112,False,KeyQ,27
113,False,KeyN,69
114,True,KeyD,76
115,True,Space,107
116,False,KeyD,22
117,False,Space,80
118,True,KeyU,406
119,False,KeyU,83
120,True,KeyN,66
121,True,KeyD,60
122,False,KeyN,29
123,False,KeyD,80
124,True,KeyE,43
125,False,KeyE,98
126,True,KeyR,34
127,False,KeyR,85
128,True,KeyS,77
129,True,KeyT,56
130,False,KeyS,81
131,False,KeyT,4
132,True,KeyO,155
133,False,KeyO,102
134,True,KeyO,33
135,False,KeyO,85
136,True,KeyD,13
137,True,Space,107
138,False,KeyD,9
139,False,Space,99
140,True,KeyQ,8
141,True,KeyN,102
142,False,KeyQ,33
143,False,KeyN,76
144,True,KeyD,25
145,True,Space,65
146,False,KeyD,52
147,False,Space,65
148,True,KeyQ,52
149,False,KeyQ,143
150,True,KeyG,65
151,False,KeyG,93
152,True,KeyR,60
153,True,KeyE,70
154,False,KeyR,10
155,False,KeyE,88
156,True,KeyE,41
157,False,KeyE,141
158,True,Space,70
159,False,Space,108
160,True,KeyT,508
161,True,KeyO,102
162,False,KeyT,2
163,False,KeyO,88
164,True,Space,91
165,False,Space,83
166,True,KeyB,58
167,False,KeyB,95
168,True,KeyE,4
169,False,KeyE,130
170,True,Space,81
171,False,Space,74
172,True,KeyB,690
173,False,KeyB,94
174,True,KeyO,148
175,False,KeyO,80
176,True,KeyU,100
177,False,KeyU,89
178,True,KeyN,73
179,False,KeyN,98
180,True,KeyD,35
181,True,Space,106
182,False,KeyD,28
