,down,keyCode,time
1,True,KeyI,113
2,False,ShiftLeft,53
3,False,KeyI,51
4,True,Space,204
5,False,Space,117
6,True,Backspace,647
7,False,Backspace,121
8,True,KeyN,216
9,False,KeyN,69
10,True,Space,216
11,False,Space,89
12,True,KeyQ,116
13,False,KeyQ,99
14,True,KeyD,89
15,False,KeyD,94
16,True,KeyD,48
17,True,KeyI,79
18,False,KeyD,38
19,False,KeyI,69
20,True,KeyT,34
21,True,KeyI,75
22,False,KeyT,75
23,False,KeyI,15
24,True,KeyO,17
25,False,KeyO,94
26,True,KeyN,93
27,False,KeyN,84
28,True,KeyM,161
29,False,KeyM,89
30,True,Space,45
31,False,Space,89
32,True,ShiftLeft,74
33,False,ShiftLeft,178
34,True,KeyI,302
35,False,KeyI,98
36,True,Backspace,237
37,True,ShiftLeft,98
38,False,Backspace,6
39,True,KeyO,87
40,False,ShiftLeft,79
41,False,KeyO,9
42,True,Backspace,634
43,False,Backspace,140
44,True,ShiftLeft,75
45,True,KeyI,70
46,False,ShiftLeft,73
47,False,KeyI,23
48,True,Space,98
49,False,Space,98
50,True,KeyH,71
51,False,KeyH,104
52,True,KeyE,1055
53,False,KeyE,196
54,True,KeyR,98
55,True,KeyE,65
56,False,KeyR,94
57,False,KeyE,74
58,True,KeyB,508
59,False,KeyB,102
60,True,KeyY,92
61,False,KeyY,95
62,True,Space,88
63,False,Space,111
64,True,KeyQ,430
65,False,KeyQ,112
66,True,KeyC,93
67,False,KeyC,150
68,True,KeyK,19
69,False,KeyK,103
70,True,KeyN,359
71,False,KeyN,95
72,True,KeyO,214
73,False,KeyO,89
74,True,KeyZ,51
75,True,KeyL,129
76,False,KeyZ,19
77,False,KeyL,71
78,True,KeyE,83
79,False,KeyE,121
80,True,KeyD,55
81,True,KeyG,129
82,False,KeyD,16
83,False,KeyG,83
84,True,KeyE,9
85,False,KeyE,121
86,True,Space,20
87,False,Space,106
88,True,KeyT,274
89,False,KeyT,94
90,True,KeyH,55
91,False,KeyH,112
92,True,KeyQ,35
93,True,KeyT,65
94,False,KeyQ,85
95,False,KeyT,9
96,True,Space,72
97,False,Space,102
98,True,ShiftLeft,769
99,True,KeyI,82
100,False,KeyI,99
101,False,ShiftLeft,19
102,True,Space,76
103,False,Space,93
104,True,KeyH,383
105,True,KeyQ,84
106,False,KeyH,15
107,False,KeyQ,111
108,True,KeyV,20
109,True,KeyE,90
110,False,KeyV,9
111,True,Space,78
112,False,KeyE,33
113,False,Space,60
114,True,KeyR,126
115,True,KeyE,61
116,False,KeyR,33
117,False,KeyE,82
118,True,KeyQ,65
119,False,KeyQ,111
120,True,KeyD,66
121,True,Space,60
122,False,KeyD,59
123,False,Space,63
124,True,KeyQ,34
125,True,KeyN,93
126,False,KeyQ,47
127,False,KeyN,57
128,True,KeyD,24
129,True,Space,38
130,False,Space,97
131,False,KeyD,14
132,True,KeyU,100
133,False,KeyU,89
134,True,KeyN,53
135,False,KeyN,113
136,True,KeyD,805
137,False,KeyD,134
138,True,KeyE,50
139,False,KeyE,118
140,True,KeyR,37
141,False,KeyR,95
142,True,KeyS,76
143,True,KeyT,66
144,False,KeyT,84
145,False,KeyS,4
146,True,KeyO,212
147,False,KeyO,88
148,True,KeyO,21
149,True,KeyD,87
150,False,KeyO,6
151,False,KeyD,140
152,True,Space,1011
153,False,Space,133
154,True,KeyQ,38
155,True,KeyN,107
156,False,KeyQ,33
157,False,KeyN,79
158,True,KeyD,47
159,True,Space,98
160,False,KeyD,32
161,False,Space,74
162,True,KeyQ,325
163,True,KeyG,112
164,False,KeyQ,28
165,False,KeyG,56
166,True,KeyR,53
167,True,KeyE,56
168,False,KeyR,29
169,False,KeyE,75
170,True,KeyE,55
171,False,KeyE,117
172,True,Space,1736
173,False,Space,123
174,True,KeyT,85
175,True,KeyO,92
176,False,KeyT,48
177,False,KeyO,64
178,True,Space,81
179,False,Space,84
180,True,KeyB,179
181,False,KeyB,98
182,True,KeyE,3
183,False,KeyE,132
184,True,Space,8
185,False,Space,98
186,True,KeyB,274
187,True,KeyO,103
188,False,KeyB,28
189,False,KeyO,84
190,True,KeyU,97
191,False,KeyU,98
192,True,KeyN,59
193,False,KeyN,108
194,True,KeyD,61
195,False,KeyD,140
196,True,Space,88
197,False,Space,107
198,True,KeyB,427
199,False,KeyB,89
200,True,KeyY,65
201,False,KeyY,104
202,True,Space,104
203,False,Space,93
204,True,KeyT,540
205,True,KeyH,84
206,False,KeyT,24
207,False,KeyH,78
208,True,KeyE,77
209,True,Space,65
210,False,KeyE,42
211,False,Space,65
212,True,KeyT,328
213,True,KeyE,47
214,False,KeyT,37
215,False,KeyE,56
216,True,KeyR,36
217,True,Semicolon,131
218,False,KeyR,2
219,False,Semicolon,78
220,True,KeyS,52
221,False,KeyS,142
222,True,Space,924
223,False,Space,126
224,True,KeyQ,8
225,True,KeyN,112
226,False,KeyQ,19
227,True,KeyD,108
228,False,KeyN,9
229,True,Space,78
230,False,KeyD,65
231,False,Space,41
232,True,KeyC,100
233,True,KeyO,103
234,False,KeyC,53
235,False,KeyO,4
236,True,KeyN,358
237,False,KeyN,132
238,True,KeyD,445
239,True,KeyI,84
240,False,KeyD,42
241,False,KeyI,60
242,True,KeyT,124
243,True,KeyI,84
244,False,KeyT,27
245,False,KeyI,70
246,True,KeyO,17
247,False,KeyO,107
248,True,KeyN,101
249,False,KeyN,84
250,True,KeyS,77
251,False,KeyS,132
252,True,Space,320
253,False,Space,92
254,True,KeyO,197
255,False,KeyO,99
256,True,KeyF,34
257,True,Space,86
258,False,KeyF,62
259,False,Space,56
260,True,KeyT,55
261,True,KeyH,79
262,False,KeyT,33
263,False,KeyH,74
264,True,KeyE,57
265,True,Space,83
266,False,KeyE,51
267,False,Space,80
268,True,KeyF,584
269,False,KeyF,126
270,True,KeyO,15
271,False,KeyO,98
272,True,KeyL,62
273,False,KeyL,103
274,True,KeyL,44
275,False,KeyL,85
276,True,KeyO,63
