,down,keyCode,time
1,True,KeyI,115
2,False,ShiftLeft,52
3,False,KeyI,42
4,True,KeyN,91
5,False,KeyN,72
6,True,Space,32
7,True,KeyQ,97
8,False,Space,10
9,False,KeyQ,84
10,True,KeyD,93
11,False,KeyD,64
12,True,KeyD,56
13,False,KeyD,95
14,True,KeyI,237
15,False,KeyI,103
16,True,KeyT,218
17,True,KeyI,84
18,False,KeyT,29
19,False,KeyI,60
20,True,KeyO,18
21,False,KeyO,88
22,True,KeyN,97
23,False,KeyN,85
24,True,KeyM,752
25,False,KeyM,90
26,True,Space,41
27,False,Space,99
28,True,ShiftLeft,101
29,True,KeyI,83
30,False,ShiftLeft,90
31,False,KeyI,4
32,True,Space,74
33,False,Space,89
34,True,KeyH,70
35,True,KeyE,65
36,False,KeyH,33
37,False,KeyE,80
38,True,KeyR,78
39,False,KeyR,94
40,True,KeyE,61
41,True,KeyB,121
42,False,KeyE,3
43,False,KeyB,109
44,True,KeyY,105
45,False,KeyY,98
46,True,Space,139
47,False,Space,107
48,True,KeyQ,420
49,False,KeyQ,103
50,True,KeyC,111
51,False,KeyC,131
52,True,KeyK,132
53,False,KeyK,97
54,True,KeyN,349
55,False,KeyN,79
56,True,KeyO,1786
57,False,KeyO,98
58,True,KeyZ,135
59,False,KeyZ,131
60,True,KeyL,1369
61,False,KeyL,88
62,True,KeyO,66
63,False,KeyO,84
64,True,KeyE,194
65,False,KeyE,104
66,True,KeyD,65
67,True,KeyG,93
68,False,KeyD,52
69,False,KeyG,51
70,True,KeyE,34
71,False,KeyE,131
72,True,Space,46
73,False,Space,99
74,True,KeyT,544
75,False,KeyT,69
76,True,KeyH,146
77,False,KeyH,107
78,True,KeyQ,19
79,True,KeyT,97
80,False,KeyQ,19
81,False,KeyT,65
82,True,Space,66
83,False,Space,96
84,True,ShiftLeft,54
85,True,KeyI,65
86,False,ShiftLeft,89
87,False,KeyI,1
88,True,Space,91
89,False,Space,107
90,True,KeyH,876
91,True,KeyQ,79
92,False,KeyH,9
93,False,KeyQ,94
94,True,KeyV,18
95,True,KeyE,88
96,False,KeyV,10
97,True,Space,65
98,False,KeyE,52
99,False,Space,45
100,True,KeyR,160
101,True,KeyE,89
102,False,KeyR,2
103,False,KeyE,106
104,True,KeyQ,132
105,False,KeyQ,70
106,True,KeyD,171
107,False,KeyD,136
108,True,Space,9
109,False,Space,120
110,True,KeyQ,513
111,True,KeyN,111
112,False,KeyQ,23
113,False,KeyN,98
114,True,KeyD,67
115,True,Space,97
116,False,KeyD,29
117,False,Space,91
118,True,KeyU,327
119,False,KeyU,108
120,True,KeyN,52
121,True,KeyD,65
122,False,KeyN,47
123,False,KeyD,65
124,True,KeyE,50
125,False,KeyE,103
126,True,KeyR,51
127,False,KeyR,99
128,True,KeyS,59
129,True,KeyT,69
130,False,KeyS,85
131,False,KeyT,5
132,True,KeyO,193
133,False,KeyO,79
134,True,KeyO,31
135,False,KeyO,90
136,True,KeyD,3
137,True,Space,106
138,False,KeyD,43
139,False,Space,65
140,True,KeyQ,17
141,True,KeyN,84
142,False,KeyQ,53
143,False,KeyN,49
144,True,KeyD,30
145,True,Space,70
146,False,KeyD,65
147,False,Space,37
148,True,KeyQ,234
149,False,KeyQ,139
150,True,KeyG,5
151,False,KeyG,117
152,True,KeyR,63
153,True,KeyE,74
154,False,KeyR,14
155,False,KeyE,100
156,True,KeyE,41
157,True,Space,116
158,False,KeyE,1
159,False,Space,97
160,True,KeyT,98
161,True,KeyO,69
162,False,KeyT,44
163,False,KeyO,37
164,True,Space,132
165,False,Space,99
166,True,KeyB,106
167,True,KeyE,79
168,False,KeyB,14
169,True,Space,56
170,False,KeyE,23
171,False,Space,83
172,True,KeyB,164
