down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,10,28,40,736
true,KeyI,10,28,40,957
false,KeyI,10,28,41,36
false,ShiftLeft,10,28,41,83
true,KeyN,10,28,41,136
false,KeyN,10,28,41,184
true,Space,10,28,41,294
false,Space,10,28,41,368
true,KeyQ,10,28,41,513
false,KeyQ,10,28,41,600
true,KeyD,10,28,41,718
false,KeyD,10,28,41,780
true,KeyD,10,28,41,858
false,KeyD,10,28,41,928
true,KeyI,10,28,41,967
false,KeyI,10,28,42,16
true,KeyT,10,28,42,75
false,KeyT,10,28,42,131
true,KeyI,10,28,42,161
false,KeyI,10,28,42,213
true,KeyO,10,28,42,307
false,KeyO,10,28,42,391
true,KeyN,10,28,42,516
false,KeyN,10,28,42,584
true,KeyM,10,28,42,939
false,KeyM,10,28,43,1
true,Space,10,28,43,95
false,Space,10,28,43,174
true,ShiftLeft,10,28,43,343
true,KeyI,10,28,43,449
false,KeyI,10,28,43,510
false,ShiftLeft,10,28,43,555
true,Space,10,28,43,640
false,Space,10,28,43,700
true,KeyH,10,28,43,814
false,KeyH,10,28,43,875
true,KeyE,10,28,43,895
false,KeyE,10,28,43,974
true,KeyR,10,28,44,48
false,KeyR,10,28,44,107
true,KeyE,10,28,44,201
false,KeyE,10,28,44,272
true,KeyB,10,28,44,296
false,KeyB,10,28,44,374
true,KeyY,10,28,44,437
false,KeyY,10,28,44,508
true,Space,10,28,44,601
false,Space,10,28,44,686
true,KeyQ,10,28,44,847
false,KeyQ,10,28,44,922
true,KeyC,10,28,45,117
false,KeyC,10,28,45,191
true,KeyK,10,28,45,275
false,KeyK,10,28,45,335
true,KeyN,10,28,45,461
false,KeyN,10,28,45,525
true,KeyO,10,28,45,692
false,KeyO,10,28,45,761
true,KeyZ,10,28,45,896
false,KeyZ,10,28,45,971
true,KeyL,10,28,46,30
false,KeyL,10,28,46,97
true,KeyE,10,28,46,361
false,KeyE,10,28,46,429
true,KeyD,10,28,46,583
false,KeyD,10,28,46,669
true,KeyG,10,28,46,742
false,KeyG,10,28,46,805
true,KeyE,10,28,46,889
false,KeyE,10,28,46,953
true,Space,10,28,47,895
false,Space,10,28,47,959
true,KeyT,10,28,49,217
