,down,keyCode,time
0,True,ShiftLeft,271
1,True,KeyI,77
2,False,KeyI,4
3,False,ShiftLeft,69
4,True,KeyN,51
5,False,KeyN,127
6,True,Space,59
7,False,Space,178
8,True,KeyQ,72
9,False,KeyQ,644
10,True,KeyD,56
11,False,KeyD,84
12,True,KeyD,76
13,False,KeyD,115
14,True,KeyI,38
15,False,KeyI,54
16,True,KeyT,58
17,False,KeyT,34
18,True,KeyI,57
19,False,KeyI,103
20,True,KeyO,46
21,False,KeyO,128
22,True,KeyN,58
23,False,KeyN,123
24,True,KeyM,56
25,False,KeyM,95
26,True,Space,82
27,False,Space,91
28,True,ShiftLeft,88
29,True,KeyI,66
30,False,KeyI,36
31,False,ShiftLeft,49
32,True,Space,78
33,False,Space,131
34,True,KeyH,61
35,False,KeyH,43
36,True,KeyE,61
37,False,KeyE,102
38,True,KeyR,47
39,False,KeyR,94
40,True,KeyE,60
41,False,KeyE,33
42,True,KeyB,80
43,False,KeyB,79
44,True,KeyY,68
45,False,KeyY,104
46,True,Space,80
47,False,Space,571
48,True,KeyQ,86
49,False,KeyQ,432
50,True,KeyC,63
51,False,KeyC,286
52,True,KeyK,70
53,False,KeyK,75
54,True,KeyN,68
55,False,KeyN,112
56,True,KeyO,73
57,False,KeyO,165
58,True,KeyZ,64
59,False,KeyZ,58
60,True,KeyL,76
61,False,KeyL,44
62,True,KeyE,47
63,False,KeyE,126
64,True,KeyD,64
65,False,KeyD,45
66,True,KeyG,45
67,False,KeyG,84
68,True,KeyE,52
69,False,KeyE,124
70,True,Space,70
71,False,Space,439
72,True,KeyT,60
73,False,KeyT,39
74,True,KeyH,56
75,False,KeyH,91
76,True,KeyQ,51
77,False,KeyQ,40
78,True,KeyT,40
79,False,KeyT,143
80,True,Space,71
81,False,Space,526
82,True,KeyI,67
83,False,KeyI,104
84,True,Space,78
85,False,Space,3
86,True,ShiftLeft,163
87,True,KeyH,61
88,False,KeyH,33
89,False,ShiftLeft,448
90,True,Backspace,75
91,False,Backspace,193
92,True,Backspace,62
93,False,Backspace,58
94,True,Backspace,83
95,False,Backspace,84
96,True,ShiftLeft,281
97,True,KeyI,56
98,False,KeyI,42
99,False,ShiftLeft,104
100,True,Space,63
101,False,Space,161
102,True,KeyH,59
103,False,KeyH,60
104,True,KeyQ,60
105,False,KeyQ,9
106,True,KeyV,43
107,False,KeyV,113
108,True,KeyE,29
109,False,KeyE,70
110,True,Space,48
111,False,Space,827
112,True,KeyR,57
113,False,KeyR,119
114,True,KeyE,73
115,False,KeyE,94
116,True,KeyQ,80
117,False,KeyQ,83
118,True,KeyD,59
119,False,KeyD,29
120,True,Space,71
121,False,Space,44
122,True,KeyQ,58
123,False,KeyQ,2
124,True,KeyN,62
125,False,KeyN,50
126,True,KeyD,54
127,False,KeyD,25
128,True,Space,57
129,False,Space,78
130,True,KeyU,68
131,False,KeyU,14
132,True,KeyN,79
133,False,KeyN,20
134,True,KeyD,62
135,False,KeyD,94
136,True,KeyE,66
137,False,KeyE,88
138,True,KeyR,55
139,False,KeyR,145
140,True,KeyS,56
141,False,KeyS,149
142,True,KeyT,17
143,False,KeyT,53
144,True,KeyO,51
145,False,KeyO,64
146,True,KeyO,83
147,False,KeyO,294
148,True,KeyD,73
149,False,KeyD,797
150,True,Space,69
151,False,Space,54
152,True,KeyQ,68
153,False,KeyQ,18
154,True,KeyN,49
155,False,KeyN,43
156,True,KeyD,66
157,False,KeyD,22
158,True,Space,78
159,False,Space,88
160,True,KeyQ,73
161,False,KeyQ,59
162,True,KeyG,65
163,False,KeyG,43
164,True,KeyR,71
165,False,KeyR,99
166,True,KeyE,63
167,False,KeyE,73
168,True,KeyE,65
169,False,KeyE,31
170,True,Space,75
171,False,Space,125
172,True,KeyT,68
173,False,KeyT,111
174,True,KeyO,74
175,False,KeyO,140
176,True,Space,81
177,False,Space,199
178,True,KeyB,47
179,False,KeyB,68
180,True,KeyE,54
