,down,keyCode,time
1,True,KeyI,183
2,False,KeyI,65
3,False,ShiftLeft,52
4,True,KeyN,184
5,False,KeyN,42
6,True,Space,109
7,False,Space,74
8,True,KeyQ,69
9,False,KeyQ,78
10,True,KeyD,129
11,False,KeyD,63
12,True,KeyD,81
13,False,KeyD,78
14,True,KeyI,48
15,False,KeyI,49
16,True,KeyT,64
17,False,KeyT,57
18,True,KeyI,58
19,False,KeyI,42
20,True,KeyO,110
21,False,KeyO,78
22,True,KeyN,593
23,False,KeyN,65
24,True,KeyM,332
25,False,KeyM,48
26,True,Space,96
27,False,Space,71
28,True,ShiftLeft,124
29,True,KeyI,115
30,False,KeyI,61
31,False,ShiftLeft,57
32,True,Space,83
33,False,Space,84
34,True,KeyH,180
35,False,KeyH,54
36,True,KeyE,39
37,False,KeyE,65
38,True,KeyR,88
39,False,KeyR,63
40,True,KeyE,119
41,False,KeyE,50
42,True,KeyB,35
43,False,KeyB,74
44,True,KeyY,96
45,False,KeyY,74
46,True,Space,124
47,False,Space,64
48,True,KeyQ,356
49,False,KeyQ,82
50,True,KeyC,183
51,False,KeyC,63
52,True,KeyK,55
53,False,KeyK,65
54,True,KeyN,421
55,False,KeyN,63
56,True,KeyO,144
57,False,KeyO,72
58,True,KeyZ,677
59,False,KeyZ,63
60,True,KeyL,79
61,False,KeyL,66
62,True,KeyE,104
63,False,KeyE,47
64,True,KeyD,124
65,False,KeyD,78
66,True,KeyG,32
67,False,KeyG,60
68,True,KeyE,60
69,False,KeyE,70
70,True,Space,1302
71,False,Space,70
72,True,KeyT,338
73,False,KeyT,55
74,True,KeyH,370
75,False,KeyH,65
76,True,KeyQ,63
77,False,KeyQ,79
78,True,KeyT,24
79,False,KeyT,66
80,True,Space,159
81,False,Space,72
82,True,ShiftLeft,309
83,True,KeyI,165
84,False,KeyI,62
85,False,ShiftLeft,38
86,True,Space,109
87,False,Space,54
88,True,KeyH,124
89,False,KeyH,64
90,True,KeyQ,53
91,False,KeyQ,63
92,True,KeyV,22
93,False,KeyV,60
94,True,KeyE,75
95,False,KeyE,59
96,True,Space,15
97,False,Space,80
98,True,KeyR,104
99,False,KeyR,76
100,True,KeyE,170
101,False,KeyE,62
102,True,KeyQ,225
103,False,KeyQ,78
104,True,KeyD,165
105,False,KeyD,75
106,True,Space,89
107,False,Space,71
108,True,KeyQ,711
109,False,KeyQ,78
110,True,KeyN,39
111,False,KeyN,76
112,True,KeyD,79
113,False,KeyD,69
114,True,Space,69
115,False,Space,67
116,True,KeyU,545
117,False,KeyU,76
118,True,KeyN,74
119,False,KeyN,78
120,True,KeyD,49
121,False,KeyD,65
122,True,KeyE,100
123,False,KeyE,65
124,True,KeyR,80
125,False,KeyR,72
126,True,KeyS,153
127,False,KeyS,68
128,True,KeyT,143
129,False,KeyT,56
130,True,KeyO,79
131,False,KeyO,57
132,True,KeyO,105
133,False,KeyO,65
134,True,KeyD,74
135,False,KeyD,76
136,True,Space,93
137,False,Space,71
138,True,KeyQ,320
139,False,KeyQ,71
140,True,KeyN,64
141,False,KeyN,67
142,True,KeyD,61
143,False,KeyD,67
144,True,Space,59
145,False,Space,80
146,True,KeyQ,271
147,False,KeyQ,74
148,True,KeyG,244
149,False,KeyG,90
150,True,KeyR,161
151,False,KeyR,76
152,True,KeyE,165
153,False,KeyE,59
154,True,KeyE,99
155,False,KeyE,83
156,True,Space,94
157,False,Space,70
158,True,KeyT,514
159,False,KeyT,62
160,True,KeyO,23
161,False,KeyO,72
162,True,Space,99
163,False,Space,88
164,True,KeyB,100
165,False,KeyB,63
166,True,KeyE,80
167,False,KeyE,59
168,True,Space,40
169,False,Space,73
170,True,KeyB,152
171,False,KeyB,70
172,True,KeyO,537
173,False,KeyO,78
174,True,KeyU,148
175,False,KeyU,74
176,True,KeyN,108
177,False,KeyN,62
178,True,KeyD,68
179,False,KeyD,66
180,True,Space,44
181,False,Space,69
182,True,KeyB,190
183,False,KeyB,73
184,True,KeyY,84
185,False,KeyY,65
186,True,Space,114
187,False,Space,84
188,True,KeyT,142
189,False,KeyT,54
190,True,KeyH,27
191,False,KeyH,58
192,True,KeyE,124
193,False,KeyE,69
194,True,Space,44
195,False,Space,78
196,True,KeyT,189
197,False,KeyT,74
198,True,KeyE,148
199,False,KeyE,83
200,True,KeyR,86
201,False,KeyR,70
202,True,Semicolon,14
203,False,Semicolon,68
204,True,KeyS,73
205,False,KeyS,80
206,True,Space,23
207,False,Space,70
208,True,KeyQ,55
209,False,KeyQ,65
210,True,KeyN,35
211,False,KeyN,54
212,True,KeyD,88
213,False,KeyD,73
214,True,Space,73
215,False,Space,74
216,True,KeyC,183
217,False,KeyC,70
218,True,KeyO,39
219,False,KeyO,56
220,True,KeyN,108
221,False,KeyN,65
222,True,KeyD,385
223,False,KeyD,70
224,True,KeyI,85
225,False,KeyI,67
226,True,KeyT,280
227,False,KeyT,56
228,True,KeyI,73
229,False,KeyI,67
230,True,KeyO,119
231,False,KeyO,71
232,True,KeyN,128
233,False,KeyN,70
234,True,KeyS,48
235,False,KeyS,93
236,True,Space,96
237,False,Space,90
238,True,KeyO,631
239,False,KeyO,64
240,True,KeyF,66
241,False,KeyF,70
242,True,Space,57
243,False,Space,53
244,True,KeyT,53
245,False,KeyT,60
246,True,KeyH,53
247,False,KeyH,63
248,True,KeyE,94
249,False,KeyE,59
250,True,Space,44
251,False,Space,82
252,True,KeyF,569
253,False,KeyF,69
254,True,KeyO,54
255,False,KeyO,77
256,True,KeyL,110
257,False,KeyL,83
258,True,KeyL,69
259,False,KeyL,77
260,True,KeyO,90
261,False,KeyO,71
262,True,KeyZ,66
263,False,KeyZ,71
264,True,KeyI,29
265,False,KeyI,60
266,True,KeyN,110
267,False,KeyN,73
268,True,KeyG,58
269,False,KeyG,43
270,True,Space,70
271,False,Space,73
272,True,KeyD,746
273,False,KeyD,64
274,True,KeyO,38
275,False,KeyO,72
276,True,KeyC,43
277,False,KeyC,74
278,True,KeyU,2
279,False,KeyU,79
280,True,Semicolon,260
281,False,Semicolon,76
282,True,KeyE,28
283,False,KeyE,75
284,True,KeyN,49
285,False,KeyN,75
286,True,KeyT,35
287,False,KeyT,60
288,True,KeyS,222
289,False,KeyS,74
290,True,KeyM,801
291,False,KeyM,48
292,True,Space,100
293,False,Space,95
294,True,KeyQ,84
295,False,KeyQ,80
296,True,KeyS,133
297,False,KeyS,74
298,True,Space,59
299,False,Space,57
300,True,KeyT,455
301,False,KeyT,58
302,True,KeyH,40
303,False,KeyH,62
304,True,KeyE,64
305,False,KeyE,73
306,True,KeyY,18
307,False,KeyY,64
308,True,Space,142
309,False,Space,83
310,True,Semicolon,746
311,False,Semicolon,82
312,True,KeyQ,77
313,False,KeyQ,71
314,True,KeyY,78
315,False,KeyY,60
316,True,Space,135
317,False,Space,89
318,True,KeyB,135
319,False,KeyB,55
320,True,KeyE,64
321,False,KeyE,80
322,True,Space,49
