,down,keyCode,time
0,True,ShiftLeft,172
1,True,KeyI,75
2,False,KeyI,47
3,False,ShiftLeft,59
4,True,KeyN,57
5,False,KeyN,117
6,True,Space,68
7,False,Space,55
8,True,KeyQ,82
9,False,KeyQ,154
10,True,KeyD,66
11,False,KeyD,73
12,True,KeyD,68
13,False,KeyD,319
14,True,KeyI,66
15,False,KeyI,44
16,True,KeyT,69
17,False,KeyT,14
18,True,KeyI,65
19,False,KeyI,90
20,True,KeyO,61
21,False,KeyO,135
22,True,KeyN,48
23,False,KeyN,224
24,True,KeyM,60
25,False,KeyM,92
26,True,Space,76
27,False,Space,23
28,True,ShiftLeft,101
29,True,KeyI,63
30,False,KeyI,25
31,False,ShiftLeft,57
32,True,Space,63
33,False,Space,130
34,True,KeyH,54
35,False,KeyH,20
36,True,KeyE,59
37,False,KeyE,89
38,True,KeyR,57
39,False,KeyR,109
40,True,KeyE,58
41,True,KeyB,15
42,False,KeyE,49
43,False,KeyB,91
44,True,KeyY,56
45,False,KeyY,103
46,True,Space,66
47,False,Space,64
48,True,KeyQ,74
49,False,KeyQ,261
50,True,KeyC,59
51,False,KeyC,110
52,True,KeyK,50
53,False,KeyK,113
54,True,KeyN,53
55,False,KeyN,84
56,True,KeyO,55
57,False,KeyO,85
58,True,KeyZ,71
59,False,KeyZ,44
60,True,KeyL,74
61,False,KeyL,81
62,True,KeyE,55
63,False,KeyE,129
64,True,KeyD,69
65,False,KeyD,69
66,True,KeyG,58
67,False,KeyG,70
68,True,KeyE,57
69,False,KeyE,702
70,True,Space,68
71,False,Space,811
72,True,KeyT,45
73,False,KeyT,120
74,True,KeyH,70
75,False,KeyH,44
76,True,KeyQ,77
77,False,KeyQ,19
78,True,KeyT,42
79,False,KeyT,128
80,True,Space,82
81,False,Space,68
82,True,ShiftLeft,72
83,True,KeyI,56
84,False,KeyI,43
85,False,ShiftLeft,44
86,True,Space,74
87,False,Space,134
88,True,KeyH,53
89,False,KeyH,43
90,True,KeyQ,66
91,False,KeyQ,19
92,True,KeyV,59
93,False,KeyV,59
94,True,KeyE,62
95,False,KeyE,39
96,True,Space,80
97,False,Space,173
98,True,KeyR,63
99,False,KeyR,109
100,True,KeyE,92
101,False,KeyE,114
102,True,KeyQ,68
103,False,KeyQ,134
104,True,KeyD,63
105,False,KeyD,66
106,True,Space,75
107,False,Space,374
108,True,KeyQ,83
109,False,KeyQ,40
110,True,KeyN,57
111,False,KeyN,35
112,True,KeyD,59
113,False,KeyD,45
114,True,Space,76
115,False,Space,1012
116,True,KeyU,63
117,False,KeyU,60
118,True,KeyN,79
119,False,KeyN,33
120,True,KeyD,62
121,False,KeyD,99
122,True,KeyE,53
123,False,KeyE,76
124,True,KeyR,70
125,False,KeyR,144
126,True,KeyS,61
127,False,KeyS,149
128,True,KeyT,56
129,False,KeyT,64
130,True,KeyO,50
131,False,KeyO,79
132,True,KeyO,70
133,False,KeyO,28
134,True,KeyD,73
135,False,KeyD,13
136,True,Space,76
137,False,Space,58
138,True,KeyQ,67
139,False,KeyQ,24
140,True,KeyN,43
141,False,KeyN,44
142,True,KeyD,64
143,False,KeyD,14
144,True,Space,80
145,False,Space,110
146,True,KeyQ,73
147,False,KeyQ,24
148,True,KeyG,63
149,False,KeyG,98
150,True,KeyR,70
151,False,KeyR,122
152,True,KeyE,62
153,False,KeyE,95
154,True,KeyE,60
155,False,KeyE,38
156,True,Space,77
157,False,Space,435
158,True,KeyT,65
159,False,KeyT,18
160,True,KeyO,66
161,False,KeyO,93
162,True,Space,75
163,False,Space,128
164,True,KeyB,47
165,False,KeyB,69
166,True,KeyE,59
167,False,KeyE,48
168,True,Space,79
