,down,keyCode,time
0,True,ShiftLeft,431
1,True,KeyI,40
2,False,ShiftLeft,32
3,False,KeyI,109
4,True,KeyN,55
5,False,KeyN,101
6,True,Space,77
7,False,Space,41
8,True,KeyQ,75
9,False,KeyQ,142
10,True,KeyD,39
11,False,KeyD,62
12,True,KeyD,73
13,False,KeyD,44
14,True,KeyI,59
15,False,KeyI,39
16,True,KeyT,69
17,False,KeyT,24
18,True,KeyI,56
19,False,KeyI,88
20,True,KeyO,72
21,False,KeyO,115
22,True,KeyN,60
23,False,KeyN,104
24,True,KeyM,55
25,False,KeyM,89
26,True,Space,71
27,False,Space,221
28,True,ShiftLeft,93
29,True,KeyI,57
30,False,KeyI,39
31,False,ShiftLeft,72
32,True,Space,45
33,False,Space,105
34,True,KeyH,61
35,False,KeyH,29
36,True,KeyE,51
37,False,KeyE,85
38,True,KeyR,51
39,False,KeyR,89
40,True,KeyE,56
41,False,KeyE,19
42,True,KeyB,66
43,False,KeyB,74
44,True,KeyY,66
45,False,KeyY,94
46,True,Space,76
47,False,Space,175
48,True,KeyQ,77
49,False,KeyQ,164
50,True,KeyC,64
51,False,KeyC,147
52,True,KeyK,51
53,False,KeyK,206
54,True,KeyN,63
55,False,KeyN,155
56,True,KeyO,66
57,False,KeyO,479
58,True,KeyZ,82
59,False,KeyZ,380
60,True,KeyL,84
61,False,KeyL,108
62,True,KeyE,57
63,False,KeyE,121
64,True,KeyD,70
65,False,KeyD,55
66,True,KeyG,58
67,False,KeyG,102
68,True,KeyE,63
69,False,KeyE,115
70,True,Space,75
71,False,Space,871
72,True,KeyT,49
73,False,KeyT,30
74,True,KeyH,75
75,False,KeyH,89
76,True,KeyQ,65
77,False,KeyQ,34
78,True,KeyT,45
79,False,KeyT,124
80,True,Space,82
81,False,Space,40
82,True,ShiftLeft,92
83,True,KeyI,71
84,False,KeyI,47
85,False,ShiftLeft,69
86,True,Space,77
87,False,Space,334
88,True,KeyQ,69
89,True,KeyH,12
90,False,KeyQ,47
91,False,KeyH,70
92,True,KeyE,42
93,True,KeyV,12
94,False,KeyE,49
95,False,KeyV,95
96,True,Space,90
97,False,Space,642
98,True,Backspace,71
99,False,Backspace,53
100,True,Backspace,80
101,False,Backspace,70
102,True,Backspace,77
103,False,Backspace,67
104,True,Backspace,68
105,False,Backspace,83
106,True,Backspace,66
107,False,Backspace,402
108,True,KeyH,61
109,False,KeyH,49
110,True,KeyQ,74
111,False,KeyQ,20
112,True,KeyV,64
113,False,KeyV,473
114,True,KeyE,65
115,False,KeyE,159
116,True,Space,65
117,False,Space,165
118,True,KeyR,61
119,False,KeyR,120
120,True,KeyE,76
121,False,KeyE,84
122,True,KeyQ,74
123,False,KeyQ,95
124,True,KeyD,63
125,False,KeyD,24
126,True,Space,66
127,False,Space,43
128,True,KeyQ,67
129,False,KeyQ,9
130,True,KeyN,60
131,False,KeyN,74
132,True,KeyD,61
133,False,KeyD,44
134,True,Space,73
135,False,Space,358
136,True,KeyU,58
137,False,KeyU,69
138,True,KeyN,76
139,False,KeyN,2
140,True,KeyD,68
141,False,KeyD,103
142,True,KeyE,43
143,False,KeyE,82
144,True,KeyR,58
145,False,KeyR,163
146,True,KeyS,57
147,False,KeyS,272
148,True,KeyO,53
149,False,KeyO,89
150,True,KeyO,67
151,False,KeyO,730
152,True,Backspace,71
153,False,Backspace,74
154,True,Backspace,70
155,False,Backspace,28
156,True,KeyT,80
157,False,KeyT,429
158,True,KeyO,61
159,False,KeyO,64
160,True,KeyO,75
161,False,KeyO,25
162,True,KeyD,60
163,False,KeyD,64
164,True,Space,69
165,False,Space,33
166,True,KeyQ,59
167,False,KeyQ,39
168,True,KeyN,55
169,False,KeyN,33
170,True,KeyD,58
171,False,KeyD,19
172,True,Space,86
173,False,Space,110
174,True,KeyQ,70
175,False,KeyQ,37
176,True,KeyG,64
177,False,KeyG,79
178,True,KeyR,72
179,False,KeyR,128
180,True,KeyE,57
181,False,KeyE,100
182,True,KeyE,62
183,False,KeyE,70
184,True,Space,60
185,False,Space,353
186,True,KeyT,62
187,False,KeyT,34
188,True,KeyO,66
189,False,KeyO,102
190,True,Space,73
191,False,Space,114
192,True,KeyB,49
193,False,KeyB,56
194,True,KeyE,62
195,False,KeyE,24
196,True,Space,71
197,False,Space,79
198,True,KeyB,74
199,False,KeyB,99
200,True,KeyO,82
201,False,KeyO,148
202,True,KeyU,49
203,False,KeyU,85
204,True,KeyN,71
205,False,KeyN,76
206,True,KeyD,55
207,False,KeyD,24
208,True,Space,76
209,False,Space,1215
210,True,KeyB,59
211,False,KeyB,74
212,True,KeyY,71
213,False,KeyY,87
214,True,Space,54
215,False,Space,79
216,True,KeyT,66
217,False,KeyT,37
218,True,KeyH,45
219,False,KeyH,63
220,True,KeyE,59
221,False,KeyE,18
222,True,Space,64
223,False,Space,59
224,True,KeyT,65
225,False,KeyT,135
226,True,KeyE,54
227,False,KeyE,74
228,True,KeyR,79
229,False,KeyR,57
230,True,KeyL,57
231,False,KeyL,170
232,True,KeyS,101
233,False,KeyS,728
234,True,Backspace,65
235,False,Backspace,57
236,True,Backspace,75
237,False,Backspace,490
238,True,Semicolon,69
239,False,Semicolon,64
240,True,KeyS,71
241,False,KeyS,54
242,True,Space,66
243,False,Space,525
244,True,KeyQ,84
245,False,KeyQ,19
246,True,KeyN,59
247,False,KeyN,44
248,True,KeyD,56
249,False,KeyD,18
250,True,Space,87
251,False,Space,45
252,True,KeyC,68
253,False,KeyC,9
254,True,KeyO,73
255,False,KeyO,55
256,True,KeyN,81
257,False,KeyN,22
258,True,KeyD,67
259,False,KeyD,17
260,True,KeyI,61
261,False,KeyI,64
262,True,KeyT,56
263,False,KeyT,9
264,True,KeyI,48
265,False,KeyI,126
266,True,KeyO,22
267,False,KeyO,104
268,True,KeyN,71
269,False,KeyN,891
270,True,KeyS,68
271,False,KeyS,180
272,True,Space,58
273,False,Space,144
274,True,KeyO,72
275,False,KeyO,53
276,True,KeyF,72
277,False,KeyF,49
278,True,Space,72
279,False,Space,133
280,True,KeyT,65
281,False,KeyT,20
282,True,KeyH,65
283,False,KeyH,95
284,True,KeyE,68
285,False,KeyE,33
286,True,Space,95
287,False,Space,1141
288,True,KeyF,58
289,False,KeyF,34
290,True,KeyO,66
291,False,KeyO,120
292,True,KeyL,77
293,False,KeyL,75
294,True,KeyL,55
295,False,KeyL,89
296,True,KeyO,67
297,False,KeyO,50
298,True,KeyZ,72
299,False,KeyZ,24
300,True,KeyI,73
301,False,KeyI,34
302,True,KeyN,69
303,False,KeyN,59
304,True,KeyG,57
305,False,KeyG,33
306,True,Space,78
307,False,Space,602
308,True,KeyD,64
309,False,KeyD,40
310,True,KeyO,61
311,False,KeyO,69
312,True,KeyC,58
313,False,KeyC,18
314,True,KeyU,55
315,False,KeyU,177
316,True,Semicolon,76
317,False,Semicolon,14
318,True,KeyE,72
319,False,KeyE,83
320,True,KeyN,60
321,False,KeyN,44
322,True,KeyT,65
323,False,KeyT,175
324,True,KeyS,82
325,False,KeyS,21
326,True,KeyM,44
327,False,KeyM,85
328,True,Space,79
329,False,Space,95
330,True,KeyQ,51
331,False,KeyQ,95
332,True,KeyS,69
333,False,KeyS,35
334,True,Space,69
335,False,Space,54
336,True,KeyT,54
337,False,KeyT,39
338,True,KeyH,65
339,False,KeyH,54
340,True,KeyE,47
341,False,KeyE,55
342,True,KeyY,61
343,False,KeyY,130
344,True,Space,75
345,False,Space,906
346,True,KeyB,60
347,False,KeyB,66
348,True,KeyE,62
349,False,KeyE,13
350,True,Space,80
351,False,Space,237
352,True,KeyQ,82
353,False,KeyQ,14
354,True,Semicolon,76
355,False,Semicolon,63
356,True,KeyE,60
357,False,KeyE,45
358,True,KeyN,59
359,False,KeyN,14
360,True,KeyD,67
361,False,KeyD,83
362,True,KeyE,55
363,False,KeyE,101
364,True,KeyD,69
365,False,KeyD,25
366,True,Space,69
367,False,Space,1226
368,True,KeyF,67
369,False,KeyF,99
370,True,KeyR,64
371,False,KeyR,2
372,True,KeyO,57
373,False,KeyO,109
374,True,Semicolon,76
375,False,Semicolon,89
376,True,Space,75
377,False,Space,60
378,True,KeyT,62
379,False,KeyT,39
380,True,KeyI,59
381,False,KeyI,109
382,True,Semicolon,87
383,False,Semicolon,23
384,True,KeyE,67
385,False,KeyE,53
386,True,Space,64
387,False,Space,285
388,True,KeyT,45
389,False,KeyT,39
390,True,KeyO,44
391,False,KeyO,115
392,True,Space,70
393,False,Space,185
394,True,KeyT,61
395,False,KeyT,29
396,True,KeyI,49
397,False,KeyI,140
398,True,Semicolon,64
399,False,Semicolon,44
400,True,KeyE,74
401,False,KeyE,1358
402,True,KeyM,47
403,False,KeyM,105
404,True,Space,75
405,False,Space,385
406,True,KeyZ,88
407,False,KeyZ,30
408,True,KeyH,62
409,False,KeyH,79
410,True,KeyI,82
411,False,KeyI,1
412,True,KeyC,80
413,False,KeyC,2
