,down,keyCode,time
0,True,ShiftLeft,238
1,True,KeyI,67
2,False,KeyI,4
3,False,ShiftLeft,192
4,True,KeyN,44
5,False,KeyN,94
6,True,Space,86
7,False,Space,39
8,True,KeyQ,75
9,False,KeyQ,129
10,True,KeyD,63
11,False,KeyD,79
12,True,KeyD,85
13,False,KeyD,89
14,True,KeyI,63
15,False,KeyI,60
16,True,KeyT,66
17,False,KeyT,23
18,True,KeyI,68
19,False,KeyI,92
20,True,KeyO,78
21,False,KeyO,134
22,True,KeyN,63
23,False,KeyN,1101
24,True,KeyM,56
25,False,KeyM,103
26,True,Space,85
27,False,Space,90
28,True,ShiftLeft,104
29,True,KeyI,62
30,False,KeyI,45
31,False,ShiftLeft,90
32,True,Space,78
33,False,Space,160
34,True,KeyH,53
35,False,KeyH,84
36,True,KeyE,78
37,False,KeyE,94
38,True,KeyR,71
39,False,KeyR,103
40,True,KeyE,78
41,False,KeyE,59
42,True,KeyB,67
43,False,KeyB,206
44,True,KeyY,66
45,False,KeyY,211
46,True,Space,64
47,False,Space,392
48,True,KeyQ,78
49,False,KeyQ,278
50,True,KeyC,65
51,False,KeyC,281
52,True,KeyK,62
53,False,KeyK,180
54,True,KeyN,57
55,False,KeyN,168
56,True,KeyO,78
57,False,KeyO,156
58,True,KeyZ,75
59,False,KeyZ,140
60,True,KeyL,79
61,False,KeyL,221
62,True,KeyE,88
63,False,KeyE,142
64,True,KeyD,90
65,False,KeyD,75
66,True,KeyG,50
67,False,KeyG,102
68,True,KeyE,84
69,False,KeyE,829
70,True,Space,64
71,False,Space,352
72,True,KeyT,44
73,False,KeyT,110
74,True,KeyH,75
75,False,KeyH,54
76,True,KeyQ,80
77,False,KeyQ,10
78,True,KeyT,50
79,False,KeyT,136
80,True,Space,78
81,False,Space,77
82,True,ShiftLeft,246
83,True,KeyI,57
84,False,KeyI,31
85,False,ShiftLeft,73
86,True,Space,74
87,False,Space,109
88,True,KeyH,53
89,False,KeyH,64
90,True,KeyQ,58
91,False,KeyQ,15
92,True,KeyV,59
93,False,KeyV,69
94,True,KeyE,57
95,False,KeyE,13
96,True,Space,87
97,False,Space,823
98,True,KeyR,58
99,False,KeyR,253
100,True,KeyE,68
101,False,KeyE,100
102,True,KeyQ,84
103,False,KeyQ,108
104,True,KeyD,85
105,False,KeyD,54
106,True,Space,73
107,False,Space,233
108,True,KeyQ,88
109,False,KeyQ,28
110,True,KeyN,66
111,False,KeyN,70
112,True,KeyD,68
113,False,KeyD,19
114,True,Space,71
115,False,Space,350
116,True,KeyU,70
117,False,KeyU,63
118,True,KeyN,58
119,False,KeyN,65
120,True,KeyD,66
121,False,KeyD,101
122,True,KeyE,49
123,False,KeyE,75
124,True,KeyR,68
125,False,KeyR,156
126,True,KeyS,58
127,False,KeyS,124
128,True,KeyT,55
129,False,KeyT,38
130,True,KeyO,59
131,False,KeyO,74
132,True,KeyO,77
133,False,KeyO,55
134,True,KeyD,74
135,False,KeyD,58
136,True,Space,78
137,False,Space,687
138,True,KeyQ,73
139,False,KeyQ,34
140,True,KeyN,53
141,False,KeyN,46
142,True,KeyD,51
143,False,KeyD,42
144,True,Space,73
145,False,Space,1283
146,True,KeyQ,72
147,False,KeyQ,114
148,True,KeyG,67
149,False,KeyG,96
150,True,KeyR,70
151,False,KeyR,145
152,True,KeyE,68
153,False,KeyE,66
154,True,KeyE,75
155,False,KeyE,63
156,True,Space,73
157,False,Space,469
158,True,KeyT,66
159,False,KeyT,34
160,True,KeyO,77
161,False,KeyO,109
162,True,Space,67
163,False,Space,104
164,True,KeyB,67
165,False,KeyB,53
166,True,KeyE,65
167,False,KeyE,15
168,True,Space,74
169,False,Space,79
170,True,KeyB,62
171,False,KeyB,160
172,True,KeyO,73
173,False,KeyO,125
174,True,KeyU,70
175,False,KeyU,64
176,True,KeyN,68
177,False,KeyN,96
178,True,KeyD,78
179,False,KeyD,15
180,True,Space,80
181,False,Space,626
182,True,KeyB,68
183,False,KeyB,57
184,True,KeyY,65
185,False,KeyY,102
186,True,Space,80
187,False,Space,93
188,True,KeyT,68
189,False,KeyT,34
190,True,KeyH,55
191,False,KeyH,98
192,True,KeyE,77
193,False,KeyE,13
194,True,Space,65
195,False,Space,73
196,True,KeyT,67
197,False,KeyT,157
198,True,KeyE,79
199,False,KeyE,88
200,True,KeyR,78
201,False,KeyR,88
202,True,Semicolon,73
203,False,Semicolon,129
204,True,KeyS,60
205,False,KeyS,50
206,True,Space,61
207,False,Space,217
208,True,KeyQ,80
209,False,KeyQ,2
210,True,KeyN,67
211,False,KeyN,75
212,True,KeyD,69
213,False,KeyD,23
214,True,Space,80
215,False,Space,90
216,True,KeyC,64
217,False,KeyC,14
218,True,KeyO,66
219,False,KeyO,74
220,True,KeyN,77
221,False,KeyN,54
222,True,KeyD,59
223,False,KeyD,34
224,True,KeyI,60
225,False,KeyI,85
226,True,KeyT,59
227,False,KeyT,8
228,True,KeyI,55
229,False,KeyI,109
230,True,KeyO,63
231,False,KeyO,104
232,True,KeyN,58
233,False,KeyN,59
234,True,KeyS,72
235,False,KeyS,34
236,True,Space,73
237,False,Space,282
238,True,KeyO,68
239,False,KeyO,53
240,True,KeyF,77
241,False,KeyF,24
242,True,Space,61
243,False,Space,59
244,True,KeyT,65
245,False,KeyT,23
246,True,KeyH,51
247,False,KeyH,82
248,True,KeyE,68
249,False,KeyE,23
250,True,Space,68
251,False,Space,499
252,True,KeyF,67
253,False,KeyF,33
254,True,KeyO,49
255,False,KeyO,109
256,True,KeyL,72
257,False,KeyL,73
258,True,KeyL,61
259,False,KeyL,69
260,True,KeyO,66
261,False,KeyO,41
262,True,KeyZ,83
263,False,KeyZ,53
264,True,KeyI,78
265,False,KeyI,54
266,True,KeyN,52
267,False,KeyN,79
268,True,KeyG,24
269,False,KeyG,79
270,True,Space,69
271,False,Space,448
272,True,KeyD,70
273,False,KeyD,24
274,True,KeyO,67
275,False,KeyO,52
276,True,KeyC,75
277,False,KeyC,20
278,True,KeyU,58
279,False,KeyU,195
280,True,Semicolon,79
281,False,Semicolon,43
282,True,KeyE,68
283,False,KeyE,59
284,True,KeyN,64
285,False,KeyN,39
286,True,KeyT,67
287,False,KeyT,178
288,True,KeyS,77
289,False,KeyS,769
290,True,KeyM,69
291,False,KeyM,93
292,True,Space,71
293,False,Space,560
294,True,KeyQ,72
295,False,KeyQ,119
296,True,KeyS,59
297,False,KeyS,38
298,True,Space,52
299,False,Space,98
300,True,KeyT,62
301,False,KeyT,41
302,True,KeyH,49
303,False,KeyH,67
304,True,KeyE,76
305,False,KeyE,14
306,True,KeyY,54
307,False,KeyY,123
308,True,Space,85
309,False,Space,359
310,True,Semicolon,58
311,False,Semicolon,84
312,True,KeyQ,79
313,False,KeyQ,54
314,True,KeyY,69
315,False,KeyY,100
316,True,Space,74
317,False,Space,517
318,True,KeyB,61
319,False,KeyB,51
320,True,KeyE,64
321,False,KeyE,21
322,True,Space,75
323,False,Space,261
324,True,KeyQ,27
325,True,Semicolon,43
326,False,KeyQ,20
327,False,Semicolon,145
328,True,KeyE,57
329,False,KeyE,50
330,True,KeyN,62
331,False,KeyN,56
332,True,KeyD,77
333,False,KeyD,93
334,True,KeyE,81
335,False,KeyE,77
336,True,KeyR,68
337,False,KeyR,94
338,True,KeyE,80
339,False,KeyE,432
340,True,Backspace,67
341,False,Backspace,79
342,True,Backspace,73
343,False,Backspace,600
344,True,KeyD,78
345,False,KeyD,1432
346,True,Space,76
347,False,Space,244
348,True,KeyF,65
349,False,KeyF,88
350,True,KeyR,79
351,False,KeyR,2
352,True,KeyO,61
353,False,KeyO,125
354,True,Semicolon,79
355,False,Semicolon,148
356,True,Space,75
357,False,Space,695
358,True,KeyT,67
359,False,KeyT,46
360,True,KeyI,64
361,False,KeyI,153
362,True,Semicolon,69
363,False,Semicolon,54
364,True,KeyE,69
365,False,KeyE,38
366,True,Space,66
367,False,Space,78
368,True,KeyT,60
369,False,KeyT,19
370,True,KeyO,62
371,False,KeyO,94
372,True,Space,69
373,False,Space,163
374,True,KeyT,66
375,False,KeyT,2
376,True,KeyI,51
377,False,KeyI,187
378,True,Semicolon,63
379,False,Semicolon,106
380,True,KeyE,69
381,False,KeyE,999
382,True,KeyM,50
383,False,KeyM,113
384,True,Space,68
385,False,Space,1063
386,True,KeyZ,90
387,False,KeyZ,32
388,True,KeyH,63
389,False,KeyH,75
390,True,KeyI,73
391,False,KeyI,73
392,True,KeyC,62
393,False,KeyC,2
394,True,KeyH,62
395,False,KeyH,109
396,True,Space,77
397,False,Space,69
398,True,KeyQ,77
399,False,KeyQ,129
400,True,KeyR,57
401,False,KeyR,120
402,True,KeyE,58
403,False,KeyE,14
404,True,Space,70
405,False,Space,602
406,True,KeyH,72
407,False,KeyH,69
408,True,KeyE,68
409,False,KeyE,103
410,True,KeyR,64
411,False,KeyR,97
412,True,KeyE,65
413,False,KeyE,18
414,True,KeyB,90
415,False,KeyB,44
416,True,KeyY,83
417,False,KeyY,105
418,True,Space,81
419,False,Space,495
420,True,KeyI,70
421,False,KeyI,52
422,True,KeyN,62
423,False,KeyN,77
424,True,KeyC,67
425,False,KeyC,3
426,True,KeyO,69
427,False,KeyO,70
428,True,KeyR,64
429,False,KeyR,35
430,True,KeyP,74
431,False,KeyP,78
432,True,KeyO,83
433,False,KeyO,29
434,True,KeyR,69
435,False,KeyR,213
436,True,KeyQ,76
437,False,KeyQ,49
438,True,KeyT,56
439,False,KeyT,38
440,True,KeyE,60
441,False,KeyE,100
442,True,KeyD,86
443,False,KeyD,234
444,True,Space,81
445,False,Space,83
446,True,KeyQ,72
447,False,KeyQ,57
448,True,KeyN,50
449,False,KeyN,60
450,True,KeyD,75
451,False,KeyD,60
452,True,Space,59
453,False,Space,547
454,True,Semicolon,68
455,False,Semicolon,28
456,True,KeyQ,84
457,False,KeyQ,89
458,True,KeyD,71
459,False,KeyD,87
460,True,KeyE,68
461,False,KeyE,2
462,True,Space,73
463,False,Space,79
464,True,KeyQ,73
465,False,KeyQ,2
466,True,KeyN,47
467,False,KeyN,89
468,True,Space,84
469,False,Space,79
470,True,KeyI,69
471,False,KeyI,37
472,True,KeyN,71
473,False,KeyN,29
474,True,KeyT,71
475,False,KeyT,150
476,True,KeyE,81
477,False,KeyE,215
478,True,KeyG,62
479,False,KeyG,55
480,True,KeyR,61
481,False,KeyR,165
482,True,KeyQ,77
483,False,KeyQ,18
484,True,KeyL,75
485,False,KeyL,114
486,True,Space,78
487,False,Space,564
488,True,KeyP,69
489,False,KeyP,13
490,True,KeyQ,82
491,False,KeyQ,139
