down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,10,22,15,507
true,KeyI,10,22,15,786
false,KeyI,10,22,15,941
false,ShiftLeft,10,22,16,7
true,KeyN,10,22,16,51
true,Space,10,22,16,145
false,KeyN,10,22,16,196
true,KeyQ,10,22,16,265
false,Space,10,22,16,271
false,KeyQ,10,22,16,415
true,KeyD,10,22,16,445
false,KeyD,10,22,16,552
true,KeyD,10,22,16,627
false,KeyD,10,22,16,776
true,KeyI,10,22,16,953
false,KeyI,10,22,17,125
true,KeyT,10,22,17,148
true,KeyI,10,22,17,282
false,KeyT,10,22,17,302
true,KeyO,10,22,17,417
false,KeyI,10,22,17,515
false,KeyO,10,22,17,571
true,KeyN,10,22,17,643
false,KeyN,10,22,17,774
true,KeyM,10,22,17,878
false,KeyM,10,22,18,14
true,Space,10,22,18,58
false,Space,10,22,18,218
true,ShiftLeft,10,22,18,281
true,KeyI,10,22,18,551
false,ShiftLeft,10,22,18,706
false,KeyI,10,22,18,715
true,Space,10,22,18,776
false,Space,10,22,18,940
true,KeyH,10,22,19,15
true,KeyE,10,22,19,47
false,KeyH,10,22,19,136
true,KeyR,10,22,19,200
false,KeyE,10,22,19,206
true,KeyE,10,22,19,326
true,KeyB,10,22,19,433
false,KeyR,10,22,19,443
false,KeyE,10,22,19,509
false,KeyB,10,22,19,568
true,KeyY,10,22,19,668
false,KeyY,10,22,19,848
true,Space,10,22,19,851
false,Space,10,22,20,5
true,ShiftLeft,10,22,20,132
false,ShiftLeft,10,22,20,324
true,KeyQ,10,22,20,434
false,KeyQ,10,22,20,602
true,KeyC,10,22,20,721
false,KeyC,10,22,20,886
true,KeyK,10,22,21,94
false,KeyK,10,22,21,229
true,KeyN,10,22,21,434
false,KeyN,10,22,21,598
true,KeyO,10,22,22,392
false,KeyO,10,22,22,555
true,KeyZ,10,22,22,628
false,KeyZ,10,22,22,825
true,KeyL,10,22,23,12
false,KeyL,10,22,23,171
true,KeyE,10,22,23,191
false,KeyE,10,22,23,323
true,KeyD,10,22,23,428
false,KeyD,10,22,23,568
true,KeyG,10,22,23,628
true,KeyE,10,22,23,772
false,KeyG,10,22,23,867
true,Space,10,22,23,927
false,KeyE,10,22,23,978
false,Space,10,22,24,132
true,KeyT,10,22,24,264
true,KeyH,10,22,24,370
false,KeyT,10,22,24,414
true,KeyQ,10,22,24,487
false,KeyH,10,22,24,529
true,KeyT,10,22,24,626
false,KeyQ,10,22,24,735
true,Space,10,22,24,766
false,KeyT,10,22,24,803
false,Space,10,22,24,938
true,ShiftLeft,10,22,25,20
true,KeyI,10,22,25,192
false,ShiftLeft,10,22,25,328
false,KeyI,10,22,25,342
true,Space,10,22,25,374
false,Space,10,22,25,523
true,KeyH,10,22,25,589
true,KeyQ,10,22,25,691
false,KeyH,10,22,25,749
false,KeyQ,10,22,25,836
true,KeyV,10,22,25,949
true,KeyE,10,22,26,23
false,KeyV,10,22,26,113
true,Space,10,22,26,178
false,KeyE,10,22,26,214
true,KeyR,10,22,26,311
false,Space,10,22,26,350
true,KeyE,10,22,26,409
false,KeyR,10,22,26,518
false,KeyE,10,22,26,540
true,KeyQ,10,22,26,665
false,KeyQ,10,22,26,833
true,KeyD,10,22,26,917
false,KeyD,10,22,27,91
true,Space,10,22,27,99
false,Space,10,22,27,286
true,KeyQ,10,22,27,509
true,KeyN,10,22,27,616
false,KeyQ,10,22,27,677
false,KeyN,10,22,27,779
true,KeyD,10,22,27,783
true,Space,10,22,27,928
false,KeyD,10,22,27,942
false,Space,10,22,28,76
true,KeyU,10,22,28,375
false,KeyU,10,22,28,534
true,KeyN,10,22,28,590
true,KeyD,10,22,28,675
false,KeyN,10,22,28,741
true,KeyE,10,22,28,743
false,KeyD,10,22,28,827
true,KeyR,10,22,28,897
false,KeyE,10,22,28,997
true,KeyS,10,22,29,88
false,KeyR,10,22,29,90
true,KeyT,10,22,29,298
false,KeyS,10,22,29,307
false,KeyT,10,22,29,452
true,KeyO,10,22,29,468
false,KeyO,10,22,29,601
true,KeyO,10,22,29,668
true,KeyD,10,22,29,796
false,KeyO,10,22,29,806
false,KeyD,10,22,29,969
true,Space,10,22,30,144
false,Space,10,22,30,340
true,KeyQ,10,22,32,214
false,KeyQ,10,22,32,380
true,KeyN,10,22,32,394
true,KeyD,10,22,32,519
false,KeyN,10,22,32,553
true,Space,10,22,32,682
false,KeyD,10,22,32,692
false,Space,10,22,32,860
true,KeyQ,10,22,32,972
false,KeyQ,10,22,33,130
true,KeyG,10,22,33,168
true,KeyR,10,22,33,299
true,KeyE,10,22,33,410
false,KeyG,10,22,33,415
false,KeyR,10,22,33,490
false,KeyE,10,22,33,528
true,KeyE,10,22,33,598
true,Space,10,22,33,774
false,KeyE,10,22,33,779
false,Space,10,22,33,966
true,KeyT,10,22,33,996
false,KeyT,10,22,34,136
true,KeyO,10,22,34,169
true,Space,10,22,34,300
false,KeyO,10,22,34,323
false,Space,10,22,34,473
true,KeyB,10,22,34,769
false,KeyB,10,22,34,918
true,KeyE,10,22,34,923
true,Space,10,22,35,48
false,KeyE,10,22,35,109
false,Space,10,22,35,212
true,KeyB,10,22,35,654
false,KeyB,10,22,35,788
true,KeyO,10,22,35,897
true,KeyU,10,22,36,42
false,KeyO,10,22,36,145
false,KeyU,10,22,36,168
true,KeyN,10,22,36,288
true,KeyD,10,22,36,442
false,KeyN,10,22,36,452
false,KeyD,10,22,36,619
true,Space,10,22,36,670
false,Space,10,22,36,833
true,KeyB,10,22,37,72
false,KeyB,10,22,37,232
true,Space,10,22,37,459
false,Space,10,22,37,595
true,Backspace,10,22,37,823
false,Backspace,10,22,37,974
true,Space,10,22,38,293
false,Space,10,22,38,428
true,Backspace,10,22,38,588
false,Backspace,10,22,38,742
true,KeyY,10,22,38,877
false,KeyY,10,22,39,26
true,Space,10,22,39,316
false,Space,10,22,39,489
true,KeyT,10,22,39,562
true,KeyH,10,22,39,668
false,KeyT,10,22,39,692
true,KeyE,10,22,39,784
false,KeyH,10,22,39,817
true,Space,10,22,39,887
false,KeyE,10,22,39,953
false,Space,10,22,40,83
true,KeyT,10,22,40,97
true,KeyE,10,22,40,185
false,KeyT,10,22,40,252
true,KeyR,10,22,40,335
true,Semicolon,10,22,40,460
false,KeyE,10,22,40,462
false,KeyR,10,22,40,507
true,KeyS,10,22,40,576
false,Semicolon,10,22,40,619
true,Space,10,22,40,758
false,KeyS,10,22,40,764
true,KeyQ,10,22,40,882
false,Space,10,22,40,903
true,KeyN,10,22,41,14
false,KeyQ,10,22,41,29
true,KeyD,10,22,41,121
false,KeyN,10,22,41,155
true,Space,10,22,41,261
false,KeyD,10,22,41,279
false,Space,10,22,41,439
true,KeyC,10,22,41,558
true,KeyO,10,22,41,656
false,KeyC,10,22,41,713
false,KeyO,10,22,41,786
true,KeyN,10,22,41,842
true,KeyD,10,22,41,903
false,KeyN,10,22,41,978
true,KeyI,10,22,42,70
false,KeyD,10,22,42,72
true,KeyT,10,22,42,177
false,KeyI,10,22,42,238
false,KeyT,10,22,42,323
true,KeyI,10,22,42,343
true,KeyO,10,22,42,458
false,KeyI,10,22,42,590
false,KeyO,10,22,42,641
true,KeyN,10,22,42,698
true,KeyS,10,22,42,810
false,KeyN,10,22,42,838
false,KeyS,10,22,42,993
true,Space,10,22,43,253
false,Space,10,22,43,431
true,KeyO,10,22,43,583
true,KeyF,10,22,43,690
false,KeyO,10,22,43,737
false,KeyF,10,22,43,858
true,Space,10,22,43,867
true,KeyT,10,22,43,983
false,Space,10,22,44,9
false,KeyT,10,22,44,86
true,KeyH,10,22,44,95
true,KeyE,10,22,44,193
false,KeyH,10,22,44,250
true,Space,10,22,44,333
false,KeyE,10,22,44,343
false,Space,10,22,44,515
true,KeyF,10,22,44,552
true,KeyO,10,22,44,691
false,KeyF,10,22,44,693
false,KeyO,10,22,44,846
true,KeyL,10,22,45,19
false,KeyL,10,22,45,170
true,KeyL,10,22,45,222
false,KeyL,10,22,45,348
true,KeyO,10,22,45,414
true,KeyZ,10,22,45,540
false,KeyO,10,22,45,583
false,KeyZ,10,22,45,727
true,KeyI,10,22,45,762
false,KeyI,10,22,45,901
true,KeyN,10,22,45,966
true,KeyG,10,22,46,77
false,KeyN,10,22,46,101
true,Space,10,22,46,193
false,KeyG,10,22,46,198
