down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,9,59,41,608
true,ShiftLeft,9,59,42,122
true,ShiftLeft,9,59,42,155
true,KeyI,9,59,42,157
false,KeyI,9,59,42,306
false,ShiftLeft,9,59,42,422
true,KeyN,9,59,42,572
false,KeyN,9,59,42,741
true,Space,9,59,42,784
false,Space,9,59,42,929
true,KeyQ,9,59,43,117
false,KeyQ,9,59,43,267
true,KeyD,9,59,43,359
false,KeyD,9,59,43,411
true,KeyD,9,59,43,525
false,KeyD,9,59,43,641
true,KeyI,9,59,43,847
true,KeyT,9,59,44,0
false,KeyI,9,59,44,10
false,KeyT,9,59,44,108
true,KeyI,9,59,44,139
true,KeyO,9,59,44,238
false,KeyI,9,59,44,373
false,KeyO,9,59,44,448
true,KeyN,9,59,44,611
false,KeyN,9,59,44,746
true,KeyM,9,59,44,939
false,KeyM,9,59,45,99
true,Space,9,59,45,162
false,Space,9,59,45,280
true,ShiftLeft,9,59,45,432
true,KeyI,9,59,45,696
false,KeyI,9,59,45,831
false,ShiftLeft,9,59,45,869
true,Space,9,59,45,960
false,Space,9,59,46,106
true,KeyH,9,59,46,242
true,KeyE,9,59,46,316
false,KeyH,9,59,46,379
false,KeyE,9,59,46,471
true,KeyR,9,59,46,530
true,KeyE,9,59,46,629
false,KeyR,9,59,46,722
true,KeyB,9,59,46,777
false,KeyE,9,59,46,811
false,KeyB,9,59,46,900
true,KeyY,9,59,46,997
true,Space,9,59,47,113
false,KeyY,9,59,47,128
false,Space,9,59,47,245
true,KeyQ,9,59,47,276
false,KeyQ,9,59,47,454
true,KeyC,9,59,47,558
false,KeyC,9,59,47,694
true,KeyK,9,59,47,924
false,KeyK,9,59,48,60
true,KeyN,9,59,48,154
false,KeyN,9,59,48,280
true,KeyO,9,59,48,357
false,KeyO,9,59,48,506
true,KeyZ,9,59,48,596
false,KeyZ,9,59,48,803
true,KeyL,9,59,48,984
false,KeyL,9,59,49,120
true,KeyE,9,59,49,146
false,KeyE,9,59,49,297
true,KeyD,9,59,49,382
false,KeyD,9,59,49,551
true,KeyG,9,59,49,700
false,KeyG,9,59,49,816
true,KeyE,9,59,49,891
false,KeyE,9,59,50,55
true,Space,9,59,50,71
false,Space,9,59,50,225
true,KeyT,9,59,50,370
true,KeyH,9,59,50,491
false,KeyT,9,59,50,493
true,KeyQ,9,59,50,621
false,KeyH,9,59,50,645
true,KeyT,9,59,50,756
false,KeyQ,9,59,50,839
