down,keyCode,hours,minutes,seconds,milliseconds
true,(,9,25,10,600
false,(,9,25,10,748
true,f,9,25,10,932
false,f,9,25,11,81
true,u,9,25,11,228
false,u,9,25,11,368
true,Shift,9,25,11,456
true,Z,9,25,11,643
false,Z,9,25,11,776
true,Z,9,25,11,859
false,Z,9,25,12,3
false,Shift,9,25,12,181
true,y,9,25,12,336
false,y,9,25,12,447
true,n,9,25,12,628
false,n,9,25,12,775
true,Shift,9,25,12,826
true,3,9,25,13,80
false,3,9,25,13,259
false,Shift,9,25,13,309
true,t,9,25,13,477
false,t,9,25,13,586
true,w,9,25,13,975
false,w,9,25,14,138
true,Shift,9,25,14,270
true,0,9,25,14,501
false,0,9,25,14,647
false,Shift,9,25,14,683
true,r,9,25,14,901
false,r,9,25,15,42
true,k,9,25,15,155
false,k,9,25,15,229
true,),9,25,15,650
false,),9,25,15,748
