,down,keyCode,time
1,True,KeyI,460
2,False,KeyI,126
3,False,ShiftLeft,44
4,True,KeyN,84
5,True,Space,84
6,False,KeyN,65
7,True,KeyQ,46
8,False,Space,61
9,False,KeyQ,117
10,True,KeyD,47
11,False,KeyD,107
12,True,KeyD,54
13,False,KeyD,168
14,True,KeyI,21
15,False,KeyI,196
16,True,KeyT,62
17,True,KeyI,111
18,False,KeyT,24
19,True,KeyO,106
20,False,KeyI,118
21,False,KeyO,51
22,True,KeyN,51
23,False,KeyN,145
24,True,KeyM,103
25,False,KeyM,131
26,True,Space,3
27,True,ShiftLeft,122
28,False,Space,15
29,True,KeyI,157
30,False,ShiftLeft,150
31,False,KeyI,2
32,True,Space,64
33,False,Space,173
34,True,KeyH,234
35,True,KeyE,47
36,False,KeyH,84
37,True,KeyR,59
38,False,KeyE,38
39,True,KeyE,82
40,True,KeyB,70
41,False,KeyR,15
42,False,KeyB,107
43,False,KeyE,9
44,True,KeyY,70
45,True,Space,111
46,False,KeyY,34
47,False,Space,122
48,True,KeyQ,78
49,False,KeyQ,196
50,True,KeyC,246
51,False,KeyC,182
52,True,KeyK,81
53,False,KeyK,130
54,True,KeyN,86
55,False,KeyN,130
56,True,KeyO,96
57,False,KeyO,145
58,True,KeyZ,124
59,False,KeyZ,178
60,True,KeyL,63
61,False,KeyL,146
62,True,KeyE,21
63,False,KeyE,159
64,True,KeyD,79
65,False,KeyD,164
66,True,KeyG,664
67,False,KeyG,173
68,True,KeyE,87
69,False,KeyE,157
70,True,Space,384
71,False,Space,200
72,True,KeyH,372
73,True,KeyQ,97
74,False,KeyH,53
75,True,KeyT,100
76,False,KeyQ,86
77,True,Space,27
78,False,KeyT,41
79,False,Space,108
80,True,ShiftLeft,21
81,True,ShiftLeft,518
82,True,ShiftLeft,33
83,True,Backspace,3
84,False,ShiftLeft,2
85,False,Backspace,110
86,True,Backspace,79
87,False,Backspace,94
88,True,Backspace,69
89,False,Backspace,95
90,True,Backspace,59
91,False,Backspace,117
92,True,KeyT,201
93,True,KeyH,99
94,False,KeyT,51
95,True,KeyQ,64
96,False,KeyH,57
97,True,KeyT,83
98,True,Space,83
99,False,KeyQ,6
100,False,KeyT,41
101,True,ShiftLeft,122
102,False,Space,14
103,True,KeyI,171
104,False,ShiftLeft,159
105,False,KeyI,5
106,True,Space,36
107,False,Space,173
108,True,KeyH,71
109,True,KeyQ,69
110,False,KeyH,100
111,False,KeyQ,79
112,True,KeyV,59
113,True,KeyE,93
114,False,KeyV,111
115,True,Space,37
116,False,KeyE,56
117,True,KeyR,84
118,False,Space,28
119,True,KeyE,65
120,False,KeyR,125
121,False,KeyE,71
122,True,KeyQ,7
123,False,KeyQ,192
124,True,KeyD,101
125,False,KeyD,103
126,True,Space,38
127,False,Space,183
128,True,KeyQ,330
129,True,KeyN,113
130,False,KeyQ,70
131,True,KeyD,70
132,False,KeyN,18
