,down,keyCode,time
1,True,ShiftLeft,514
2,True,ShiftLeft,33
3,True,KeyI,2
4,False,KeyI,149
5,False,ShiftLeft,116
6,True,KeyN,150
7,False,KeyN,169
8,True,Space,43
9,False,Space,145
10,True,KeyQ,188
11,False,KeyQ,150
12,True,KeyD,92
13,False,KeyD,52
14,True,KeyD,114
15,False,KeyD,116
16,True,KeyI,206
17,True,KeyT,153
18,False,KeyI,10
19,False,KeyT,98
20,True,KeyI,31
21,True,KeyO,99
22,False,KeyI,135
23,False,KeyO,75
24,True,KeyN,163
25,False,KeyN,135
26,True,KeyM,193
27,False,KeyM,160
28,True,Space,63
29,False,Space,118
30,True,ShiftLeft,152
31,True,KeyI,264
32,False,KeyI,135
33,False,ShiftLeft,38
34,True,Space,91
35,False,Space,146
36,True,KeyH,136
37,True,KeyE,74
38,False,KeyH,63
39,False,KeyE,92
40,True,KeyR,59
41,True,KeyE,99
42,False,KeyR,93
43,True,KeyB,55
44,False,KeyE,34
45,False,KeyB,89
46,True,KeyY,97
47,True,Space,116
48,False,KeyY,15
49,False,Space,117
50,True,KeyQ,31
51,False,KeyQ,178
52,True,KeyC,104
53,False,KeyC,136
54,True,KeyK,230
55,False,KeyK,136
56,True,KeyN,94
57,False,KeyN,126
58,True,KeyO,77
59,False,KeyO,149
60,True,KeyZ,90
61,False,KeyZ,207
62,True,KeyL,181
63,False,KeyL,136
64,True,KeyE,26
65,False,KeyE,151
66,True,KeyD,85
67,False,KeyD,169
68,True,KeyG,149
69,False,KeyG,116
70,True,KeyE,75
71,False,KeyE,164
72,True,Space,16
73,False,Space,154
74,True,KeyT,145
75,True,KeyH,121
76,False,KeyT,2
77,True,KeyQ,128
78,False,KeyH,24
79,True,KeyT,111
80,False,KeyQ,83
81,False,KeyT,59
82,True,Space,26
83,False,Space,116
84,True,ShiftLeft,54
85,True,KeyI,191
86,False,KeyI,149
87,False,ShiftLeft,34
88,True,Space,141
89,False,Space,150
90,True,KeyH,94
91,True,KeyQ,88
92,False,KeyH,43
93,False,KeyQ,97
94,True,KeyV,99
95,True,KeyE,79
96,False,KeyV,2
97,False,KeyE,177
98,True,Space,41
99,True,KeyR,110
100,False,Space,15
101,True,KeyE,102
102,False,KeyR,122
103,True,KeyQ,73
104,False,KeyE,10
105,True,KeyD,172
106,False,KeyQ,6
107,False,KeyD,88
108,True,Space,76
109,False,Space,136
110,True,KeyQ,8
111,True,KeyN,132
112,False,KeyQ,20
113,True,KeyD,96
114,False,KeyN,24
115,False,KeyD,177
116,True,Space,7
117,False,Space,146
118,True,KeyU,482
119,True,KeyN,108
120,False,KeyU,74
121,True,KeyD,71
122,False,KeyN,15
123,True,KeyE,77
124,False,KeyD,89
125,True,KeyR,74
126,False,KeyE,127
127,False,KeyR,69
128,True,KeyS,47
129,False,KeyS,202
130,True,KeyT,18
131,False,KeyT,123
132,True,KeyO,139
133,False,KeyO,131
134,True,KeyO,54
135,True,KeyD,121
136,False,KeyO,2
137,True,Space,162
138,False,KeyD,10
139,False,Space,121
140,True,KeyQ,169
141,True,KeyN,134
142,False,KeyQ,30
143,False,KeyN,111
144,True,KeyD,20
145,True,Space,107
146,False,KeyD,43
147,False,Space,107
148,True,KeyQ,33
149,False,KeyQ,122
150,True,KeyG,70
151,True,KeyR,149
152,False,KeyG,89
153,True,KeyE,36
154,False,KeyR,118
155,False,KeyE,24
156,True,KeyE,155
157,False,KeyE,150
158,True,Space,247
159,False,Space,149
160,True,KeyT,331
161,True,KeyO,121
162,False,KeyT,5
163,True,Space,135
164,False,KeyO,9
165,False,Space,131
166,True,KeyB,130
167,True,KeyE,108
168,False,KeyB,33
169,False,KeyE,106
170,True,Space,24
171,False,Space,121
172,True,KeyB,103
173,False,KeyB,141
174,True,KeyO,112
175,True,KeyU,182
176,False,KeyO,33
177,False,KeyU,28
178,True,KeyN,643
179,False,KeyN,158
180,True,KeyD,131
181,False,KeyD,89
182,True,Space,600
183,False,Space,145
184,True,KeyB,624
185,False,KeyB,126
186,True,KeyY,61
187,True,Space,94
188,False,KeyY,50
189,False,Space,107
190,True,KeyT,30
191,True,KeyH,75
192,False,KeyT,51
193,True,KeyE,90
194,False,KeyH,8
195,False,KeyE,155
196,True,Space,53
197,False,Space,192
198,True,KeyT,102
199,False,KeyT,108
200,True,KeyE,8
201,True,KeyR,113
202,False,KeyE,121
203,False,KeyR,56
204,True,Semicolon,24
205,False,Semicolon,52
206,True,KeyS,331
207,True,Space,139
208,False,KeyS,24
209,False,Space,122
210,True,KeyQ,83
211,False,KeyQ,140
212,True,KeyN,4
213,False,KeyN,150
214,True,KeyD,241
