,down,keyCode,time
1,True,ShiftLeft,516
2,True,ShiftLeft,33
3,True,ShiftLeft,34
4,True,ShiftLeft,34
5,True,ShiftLeft,31
6,True,ShiftLeft,34
7,True,ShiftLeft,33
8,True,ShiftLeft,33
9,True,ShiftLeft,33
10,True,KeyI,5
11,False,KeyI,146
12,False,ShiftLeft,303
13,True,KeyN,110
14,False,KeyN,122
15,True,Space,119
16,False,Space,136
17,True,KeyQ,3
18,False,KeyQ,159
19,True,KeyD,84
20,False,KeyD,70
21,True,KeyD,70
22,False,KeyD,144
23,True,KeyI,69
24,False,KeyI,146
25,True,KeyT,8
26,False,KeyT,81
27,True,KeyI,36
28,True,KeyO,136
29,False,KeyI,94
30,False,KeyO,79
31,True,KeyN,91
32,False,KeyN,122
33,True,KeyM,238
34,False,KeyM,131
35,True,Space,72
36,False,Space,129
37,True,ShiftLeft,108
38,True,KeyI,298
39,False,KeyI,163
40,False,ShiftLeft,38
41,True,Space,83
42,False,Space,159
43,True,KeyH,106
44,True,KeyE,101
45,False,KeyH,15
46,True,KeyR,139
47,False,KeyE,33
48,True,KeyE,107
49,False,KeyR,89
50,True,KeyB,64
51,False,KeyE,34
52,False,KeyB,125
53,True,KeyY,129
54,False,KeyY,150
55,True,Space,142
56,False,Space,122
57,True,ShiftLeft,186
58,False,ShiftLeft,257
59,True,KeyQ,152
60,False,KeyQ,160
61,True,KeyC,140
62,False,KeyC,136
63,True,KeyK,1533
64,False,KeyK,140
65,True,KeyN,93
66,False,KeyN,137
67,True,KeyO,83
68,False,KeyO,131
69,True,KeyL,102
70,False,KeyL,127
71,True,KeyO,79
72,False,KeyO,131
73,True,KeyE,5
74,False,KeyE,140
75,True,KeyD,107
76,False,KeyD,158
77,True,KeyG,87
78,False,KeyG,178
79,True,KeyE,26
80,False,KeyE,122
81,True,Backspace,671
82,False,Backspace,112
83,True,Backspace,61
84,False,Backspace,94
85,True,Backspace,91
86,False,Backspace,84
87,True,Backspace,62
88,False,Backspace,85
89,True,KeyZ,728
90,False,KeyZ,178
91,True,KeyL,134
92,True,KeyE,83
93,False,KeyL,42
94,False,KeyE,104
95,True,KeyD,75
96,False,KeyD,154
97,True,KeyG,86
98,False,KeyG,159
99,True,KeyE,24
100,False,KeyE,191
101,True,Space,4
102,False,Space,173
103,True,KeyT,492
104,True,KeyH,180
105,False,KeyT,7
106,True,KeyQ,110
107,False,KeyH,49
108,True,KeyT,101
109,True,Space,112
110,False,KeyQ,20
111,False,KeyT,36
112,False,Space,127
113,True,ShiftLeft,146
114,True,KeyI,201
115,False,KeyI,158
116,False,ShiftLeft,24
117,True,Space,89
118,False,Space,175
119,True,KeyH,36
120,True,KeyQ,108
121,False,KeyH,61
122,False,KeyQ,78
123,True,KeyV,71
124,True,KeyE,107
125,False,KeyV,71
126,True,Space,49
127,False,KeyE,44
