down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,10,18,56,157
true,KeyI,10,18,56,362
false,KeyI,10,18,56,521
false,ShiftLeft,10,18,56,605
true,KeyN,10,18,56,634
false,KeyN,10,18,56,747
true,Space,10,18,57,53
false,Space,10,18,57,225
true,KeyQ,10,18,57,276
false,KeyQ,10,18,57,477
true,KeyD,10,18,57,480
false,KeyD,10,18,57,592
true,KeyD,10,18,57,669
false,KeyD,10,18,57,814
true,KeyI,10,18,57,863
false,KeyI,10,18,58,65
true,KeyT,10,18,58,132
false,KeyT,10,18,58,221
true,KeyI,10,18,58,241
true,KeyO,10,18,58,362
false,KeyI,10,18,58,465
false,KeyO,10,18,58,525
true,KeyN,10,18,58,590
false,KeyN,10,18,58,721
true,KeyM,10,18,58,827
true,Space,10,18,58,976
false,KeyM,10,18,58,990
false,Space,10,18,59,107
true,ShiftLeft,10,18,59,153
true,KeyI,10,18,59,319
false,KeyI,10,18,59,466
false,ShiftLeft,10,18,59,489
true,Space,10,18,59,607
false,Space,10,18,59,790
true,KeyH,10,19,0,243
true,KeyE,10,19,0,298
false,KeyH,10,19,0,391
false,KeyE,10,19,0,456
true,KeyR,10,19,0,471
true,KeyE,10,19,0,572
false,KeyR,10,19,0,662
true,KeyB,10,19,0,670
false,KeyE,10,19,0,764
false,KeyB,10,19,0,806
true,KeyY,10,19,0,887
false,KeyY,10,19,1,65
true,Space,10,19,1,85
false,Space,10,19,1,248
true,ShiftLeft,10,19,1,319
false,ShiftLeft,10,19,1,612
true,KeyQ,10,19,1,756
false,KeyQ,10,19,1,900
true,KeyC,10,19,2,22
false,KeyC,10,19,2,162
true,KeyK,10,19,2,479
false,KeyK,10,19,2,625
true,KeyN,10,19,2,762
false,KeyN,10,19,2,905
true,KeyO,10,19,3,13
false,KeyO,10,19,3,166
true,KeyL,10,19,4,104
false,KeyL,10,19,4,236
true,Backspace,10,19,4,578
true,KeyZ,10,19,4,702
false,Backspace,10,19,4,722
false,KeyZ,10,19,4,875
true,KeyL,10,19,5,21
false,KeyL,10,19,5,199
true,KeyE,10,19,5,406
false,KeyE,10,19,5,546
true,KeyD,10,19,5,636
false,KeyD,10,19,5,804
true,KeyG,10,19,5,877
false,KeyG,10,19,6,59
true,KeyE,10,19,6,247
false,KeyE,10,19,6,425
true,Space,10,19,6,448
false,Space,10,19,6,649
true,KeyT,10,19,6,746
true,KeyH,10,19,6,857
false,KeyT,10,19,6,881
true,KeyQ,10,19,6,940
false,KeyH,10,19,7,25
true,KeyT,10,19,7,85
false,KeyQ,10,19,7,178
true,Space,10,19,7,215
false,KeyT,10,19,7,248
false,Space,10,19,7,383
true,ShiftLeft,10,19,7,413
true,KeyI,10,19,7,576
false,KeyI,10,19,7,730
false,ShiftLeft,10,19,7,735
true,Space,10,19,7,804
false,Space,10,19,7,942
true,KeyH,10,19,7,979
true,KeyQ,10,19,8,39
false,KeyH,10,19,8,138
false,KeyQ,10,19,8,194
true,KeyV,10,19,8,274
true,KeyE,10,19,8,378
false,KeyV,10,19,8,486
true,Space,10,19,8,507
false,KeyE,10,19,8,586
true,KeyR,10,19,8,623
false,Space,10,19,8,656
true,KeyE,10,19,8,721
false,KeyR,10,19,8,870
false,KeyE,10,19,8,954
true,KeyQ,10,19,8,991
false,KeyQ,10,19,9,212
true,KeyD,10,19,9,258
false,KeyD,10,19,9,444
true,Space,10,19,9,453
false,Space,10,19,9,612
true,KeyQ,10,19,9,619
false,KeyQ,10,19,9,783
true,KeyD,10,19,9,880
false,KeyD,10,19,10,77
true,Backspace,10,19,10,414
false,Backspace,10,19,10,535
true,KeyN,10,19,11,44
true,KeyD,10,19,11,142
false,KeyN,10,19,11,184
true,Space,10,19,11,258
false,KeyD,10,19,11,324
false,Space,10,19,11,426
true,KeyU,10,19,11,613
false,KeyU,10,19,11,745
true,KeyN,10,19,11,819
true,KeyD,10,19,11,898
false,KeyN,10,19,11,983
false,KeyD,10,19,12,34
true,KeyE,10,19,12,93
true,KeyR,10,19,12,186
false,KeyE,10,19,12,312
true,KeyS,10,19,12,373
false,KeyR,10,19,12,420
true,KeyT,10,19,12,573
false,KeyS,10,19,12,597
false,KeyT,10,19,12,746
true,KeyO,10,19,12,754
false,KeyO,10,19,12,886
true,KeyO,10,19,12,947
true,KeyD,10,19,13,31
false,KeyO,10,19,13,58
true,Space,10,19,13,187
false,KeyD,10,19,13,230
false,Space,10,19,13,366
true,KeyQ,10,19,13,807
true,KeyN,10,19,13,905
false,KeyQ,10,19,13,965
true,KeyD,10,19,14,57
false,KeyN,10,19,14,77
true,Space,10,19,14,184
false,KeyD,10,19,14,253
false,Space,10,19,14,365
true,KeyQ,10,19,14,434
false,KeyQ,10,19,14,591
true,KeyG,10,19,14,631
true,KeyR,10,19,14,753
true,KeyE,10,19,14,844
false,KeyG,10,19,14,860
false,KeyR,10,19,14,948
false,KeyE,10,19,14,991
true,KeyE,10,19,15,54
true,Space,10,19,15,254
false,KeyE,10,19,15,264
false,Space,10,19,15,441
true,KeyT,10,19,16,115
true,KeyO,10,19,16,262
false,KeyT,10,19,16,278
true,Space,10,19,16,378
false,KeyO,10,19,16,439
false,Space,10,19,16,537
true,KeyB,10,19,16,701
true,KeyE,10,19,16,785
false,KeyB,10,19,16,845
false,KeyE,10,19,16,948
true,Space,10,19,16,957
false,Space,10,19,17,101
true,KeyB,10,19,17,190
false,KeyB,10,19,17,306
true,KeyO,10,19,17,389
true,KeyU,10,19,17,505
false,KeyO,10,19,17,612
false,KeyU,10,19,17,640
true,KeyN,10,19,17,783
false,KeyN,10,19,17,966
true,KeyD,10,19,17,974
true,Space,10,19,18,161
false,KeyD,10,19,18,162
false,Space,10,19,18,300
true,KeyB,10,19,18,474
false,KeyB,10,19,18,608
true,KeyY,10,19,18,721
false,KeyY,10,19,18,875
true,Space,10,19,18,879
false,Space,10,19,19,18
true,KeyT,10,19,19,66
true,KeyH,10,19,19,163
false,KeyT,10,19,19,187
true,KeyE,10,19,19,294
false,KeyH,10,19,19,323
true,Space,10,19,19,428
false,KeyE,10,19,19,485
false,Space,10,19,19,577
true,KeyT,10,19,19,702
true,KeyE,10,19,19,794
false,KeyT,10,19,19,851
