,down,keyCode,time
1,True,KeyI,155
2,False,KeyI,95
3,False,ShiftLeft,23
4,True,KeyN,76
5,False,KeyN,88
6,True,Space,77
7,False,Space,75
8,True,KeyA,60
9,False,KeyA,77
10,True,KeyD,114
11,False,KeyD,49
12,True,KeyD,54
13,False,KeyD,99
14,True,KeyI,37
15,False,KeyI,85
16,True,KeyT,72
17,True,KeyI,62
18,False,KeyT,18
19,False,KeyI,63
20,True,KeyO,75
21,False,KeyO,93
22,True,KeyN,50
23,False,KeyN,92
24,True,Comma,307
25,False,Comma,75
26,True,Space,14
27,False,Space,102
28,True,ShiftLeft,240
29,True,KeyI,190
30,False,KeyI,75
31,False,ShiftLeft,34
32,True,Space,32
33,False,Space,98
34,True,KeyH,97
35,False,KeyH,95
36,True,KeyE,13
37,False,KeyE,73
38,True,KeyR,67
39,False,KeyR,68
40,True,KeyE,56
41,False,KeyE,79
42,True,KeyB,100
43,False,KeyB,87
44,True,KeyZ,6
45,False,KeyZ,92
46,True,Space,451
47,False,Space,75
48,True,KeyA,94
49,False,KeyA,80
50,True,KeyC,151
51,False,KeyC,85
52,True,KeyK,171
53,False,KeyK,83
54,True,KeyN,120
55,False,KeyN,72
56,True,KeyO,112
57,False,KeyO,95
58,True,KeyW,92
59,False,KeyW,77
60,True,KeyL,34
61,False,KeyL,75
62,True,KeyE,199
63,False,KeyE,73
64,True,KeyD,91
65,False,KeyD,75
66,True,KeyG,100
67,False,KeyG,82
68,True,KeyE,110
69,False,KeyE,98
70,True,Space,203
71,False,Space,79
72,True,KeyT,105
73,False,KeyT,81
74,True,KeyH,83
75,False,KeyH,75
76,True,KeyA,14
77,False,KeyA,88
78,True,KeyT,172
79,False,KeyT,78
80,True,Space,30
81,False,Space,64
82,True,ShiftLeft,130
83,True,KeyI,136
84,False,KeyI,82
85,False,ShiftLeft,45
86,True,Space,34
87,False,Space,110
88,True,KeyH,58
89,False,KeyH,92
90,True,KeyA,13
91,False,KeyA,85
92,True,KeyV,24
93,False,KeyV,89
94,True,KeyE,54
95,False,KeyE,82
96,True,Space,397
97,False,Space,69
98,True,KeyR,191
99,False,KeyR,75
100,True,KeyE,68
101,False,KeyE,82
102,True,KeyA,104
103,False,KeyA,76
104,True,KeyD,92
105,False,KeyD,79
106,True,Space,55
107,False,Space,81
108,True,KeyA,48
109,False,KeyA,85
110,True,KeyN,98
111,False,KeyN,85
112,True,KeyD,70
113,False,KeyD,78
114,True,Space,47
115,False,Space,59
116,True,KeyU,257
117,False,KeyU,86
118,True,KeyN,49
119,False,KeyN,100
120,True,KeyD,3
121,False,KeyD,72
122,True,KeyE,78
123,False,KeyE,70
124,True,KeyR,57
125,False,KeyR,66
126,True,KeyS,97
127,False,KeyS,88
128,True,KeyT,152
129,False,KeyT,62
130,True,KeyO,48
131,False,KeyO,63
132,True,KeyO,65
133,False,KeyO,83
134,True,KeyD,580
135,False,KeyD,74
136,True,Space,211
137,False,Space,76
138,True,KeyA,75
139,False,KeyA,88
140,True,KeyN,26
141,False,KeyN,84
142,True,KeyD,48
143,False,KeyD,72
144,True,Space,38
145,False,Space,92
146,True,KeyA,108
147,False,KeyA,78
148,True,KeyG,163
149,False,KeyG,69
150,True,KeyR,125
151,False,KeyR,72
152,True,KeyE,80
153,False,KeyE,62
154,True,KeyE,58
155,False,KeyE,86
156,True,Space,350
157,False,Space,64
158,True,KeyT,180
159,False,KeyT,69
160,True,KeyO,55
161,False,KeyO,62
162,True,Space,20
163,False,Space,76
164,True,KeyB,98
165,False,KeyB,86
166,True,KeyE,28
167,False,KeyE,106
168,True,Space,340
169,False,Space,75
170,True,KeyB,348
171,False,KeyB,63
172,True,KeyO,49
173,False,KeyO,112
174,True,KeyU,160
175,False,KeyU,80
176,True,KeyN,101
177,False,KeyN,92
178,True,KeyD,271
179,False,KeyD,59
180,True,Space,70
181,False,Space,85
182,True,KeyB,379
183,False,KeyB,85
184,True,KeyZ,53
185,False,KeyZ,82
186,True,Space,216
187,False,Space,62
188,True,KeyT,141
189,False,KeyT,59
190,True,KeyH,28
191,False,KeyH,86
192,True,KeyE,30
193,False,KeyE,79
194,True,Space,19
195,False,Space,82
196,True,KeyT,128
197,False,KeyT,82
198,True,KeyE,133
199,False,KeyE,82
200,True,KeyR,145
201,False,KeyR,86
202,True,KeyM,421
203,False,KeyM,79
204,True,KeyS,10
205,False,KeyS,72
206,True,Space,36
207,False,Space,72
208,True,KeyA,37
209,False,KeyA,82
210,True,KeyN,32
211,False,KeyN,97
212,True,KeyD,4
213,False,KeyD,78
214,True,Space,33
215,False,Space,98
216,True,KeyC,233
217,False,KeyC,76
218,True,KeyO,49
219,False,KeyO,65
220,True,KeyN,80
221,False,KeyN,76
222,True,KeyD,53
223,False,KeyD,79
224,True,KeyI,73
225,False,KeyI,69
226,True,KeyT,114
227,False,KeyT,77
228,True,KeyI,71
229,False,KeyI,100
230,True,KeyO,174
231,False,KeyO,101
232,True,KeyN,110
233,False,KeyN,80
234,True,KeyS,47
235,False,KeyS,66
236,True,Space,26
237,False,Space,88
238,True,KeyO,339
239,False,KeyO,89
240,True,KeyF,24
241,True,Space,75
242,False,KeyF,10
243,False,Space,72
244,True,KeyT,52
245,True,KeyH,74
246,False,KeyT,0
247,False,KeyH,95
248,True,KeyE,6
249,True,Space,76
250,False,KeyE,1
