down,keyCode,hours,minutes,seconds,milliseconds
true,Shift,9,42,35,323
true,(,9,42,35,441
false,(,9,42,35,528
false,Shift,9,42,35,590
true,f,9,42,36,10
false,f,9,42,36,86
true,u,9,42,36,349
false,u,9,42,36,413
true,Shift,9,42,36,530
true,Z,9,42,36,711
false,Z,9,42,36,774
true,Z,9,42,36,843
false,Z,9,42,36,915
false,Shift,9,42,36,965
true,y,9,42,37,87
false,y,9,42,37,156
true,n,9,42,37,821
false,n,9,42,37,908
true,3,9,42,38,368
false,3,9,42,38,432
true,t,9,42,38,665
false,t,9,42,38,731
true,w,9,42,38,871
false,w,9,42,38,934
true,0,9,42,39,112
false,0,9,42,39,171
true,r,9,42,39,507
false,r,9,42,39,589
true,k,9,42,39,621
false,k,9,42,39,699
true,Shift,9,42,39,777
true,),9,42,39,888
false,),9,42,39,977
false,Shift,9,42,40,39
