down,keyCode,hours,minutes,seconds,milliseconds
true,Shift,9,34,59,0
true,(,9,34,59,110
false,(,9,34,59,187
false,Shift,9,34,59,241
true,f,9,34,59,778
false,f,9,34,59,857
true,u,9,34,59,948
false,u,9,35,0,50
true,Shift,9,35,0,249
true,Z,9,35,0,480
false,Z,9,35,0,549
true,Z,9,35,0,611
false,Z,9,35,0,693
false,Shift,9,35,0,726
true,y,9,35,0,863
false,y,9,35,0,933
true,n,9,35,1,323
false,n,9,35,1,395
true,3,9,35,1,705
false,3,9,35,1,783
true,t,9,35,1,990
false,t,9,35,2,72
true,w,9,35,2,361
false,w,9,35,2,436
true,0,9,35,2,673
false,0,9,35,2,744
true,r,9,35,3,114
false,r,9,35,3,186
true,k,9,35,3,196
false,k,9,35,3,282
true,Shift,9,35,3,364
true,),9,35,3,450
false,),9,35,3,555
false,Shift,9,35,3,628
