,down,keyCode,time
1,True,KeyI,157
2,False,KeyI,89
3,False,ShiftLeft,23
4,True,KeyN,101
5,False,KeyN,73
6,True,Space,72
7,False,Space,76
8,True,KeyA,68
9,False,KeyA,72
10,True,KeyD,104
11,False,KeyD,62
12,True,KeyD,66
13,False,KeyD,85
14,True,KeyI,74
15,False,KeyI,76
16,True,KeyT,144
17,False,KeyT,65
18,True,KeyI,51
19,False,KeyI,85
20,True,KeyO,75
21,False,KeyO,69
22,True,KeyN,59
23,False,KeyN,96
24,True,Comma,288
25,True,Space,82
26,False,Comma,1
27,False,Space,62
28,True,ShiftLeft,96
29,True,KeyI,172
30,False,KeyI,66
31,False,ShiftLeft,36
32,True,Space,41
33,False,Space,83
34,True,KeyH,80
35,False,KeyH,83
36,True,KeyE,24
37,False,KeyE,65
38,True,KeyR,73
39,False,KeyR,60
40,True,KeyE,61
41,False,KeyE,73
42,True,KeyB,238
43,True,KeyZ,86
44,False,KeyB,10
45,False,KeyZ,116
46,True,Space,304
47,False,Space,72
48,True,KeyA,89
49,False,KeyA,78
50,True,KeyC,126
51,False,KeyC,76
52,True,KeyK,127
53,False,KeyK,102
54,True,KeyN,129
55,False,KeyN,70
56,True,KeyO,68
57,False,KeyO,93
58,True,KeyW,398
59,False,KeyW,65
60,True,KeyL,165
61,False,KeyL,69
62,True,KeyE,62
63,False,KeyE,67
64,True,KeyD,70
65,False,KeyD,75
66,True,KeyG,112
67,False,KeyG,88
68,True,KeyE,94
69,False,KeyE,82
70,True,Space,314
71,False,Space,59
72,True,KeyT,156
73,False,KeyT,68
74,True,KeyH,28
75,False,KeyH,62
76,True,KeyA,47
77,False,KeyA,79
78,True,KeyT,133
79,False,KeyT,75
80,True,Space,60
81,False,Space,63
82,True,ShiftLeft,125
83,True,KeyI,173
84,False,KeyI,76
85,False,ShiftLeft,33
86,True,Space,63
87,False,Space,65
88,True,KeyH,98
89,False,KeyH,82
90,True,KeyA,17
91,False,KeyA,76
92,True,KeyV,19
93,False,KeyV,89
94,True,KeyE,70
95,False,KeyE,78
96,True,Space,592
97,False,Space,66
98,True,KeyR,97
99,False,KeyR,69
100,True,KeyE,62
101,False,KeyE,72
102,True,KeyA,105
103,False,KeyA,74
104,True,KeyD,88
105,False,KeyD,79
106,True,Space,33
107,False,Space,75
108,True,KeyA,41
109,False,KeyA,78
110,True,KeyN,44
111,False,KeyN,62
112,True,KeyD,65
113,False,KeyD,72
114,True,Space,372
115,False,Space,83
116,True,KeyU,223
117,False,KeyU,75
118,True,KeyN,95
119,False,KeyN,75
120,True,KeyD,66
121,False,KeyD,69
122,True,KeyE,76
123,False,KeyE,61
124,True,KeyR,48
125,False,KeyR,70
126,True,KeyS,95
127,False,KeyS,82
128,True,KeyT,118
129,False,KeyT,46
130,True,KeyO,206
131,False,KeyO,69
132,True,KeyO,69
133,False,KeyO,102
134,True,KeyD,283
135,False,KeyD,66
136,True,Space,199
137,False,Space,78
138,True,KeyA,63
139,False,KeyA,80
140,True,KeyN,42
141,False,KeyN,85
142,True,KeyD,77
143,False,KeyD,49
144,True,Space,60
145,False,Space,71
146,True,KeyA,59
147,False,KeyA,75
148,True,KeyG,69
149,False,KeyG,79
150,True,KeyR,88
151,False,KeyR,69
152,True,KeyE,85
153,False,KeyE,72
154,True,KeyE,53
155,False,KeyE,85
156,True,Space,223
157,False,Space,86
158,True,KeyT,159
159,False,KeyT,79
160,True,KeyO,58
161,False,KeyO,65
162,True,Space,20
163,False,Space,75
164,True,KeyB,428
165,False,KeyB,93
166,True,KeyE,10
167,False,KeyE,79
168,True,Space,113
169,False,Space,78
170,True,KeyB,238
171,False,KeyB,75
172,True,KeyO,165
173,False,KeyO,90
174,True,KeyU,147
175,False,KeyU,86
176,True,KeyN,128
177,False,KeyN,100
178,True,KeyD,22
179,False,KeyD,75
180,True,Space,70
181,False,Space,105
182,True,KeyB,484
183,False,KeyB,86
184,True,KeyZ,67
185,False,KeyZ,79
186,True,Space,60
187,False,Space,79
188,True,KeyT,93
