down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,15,8,29,783
true,KeyI,15,8,29,951
false,KeyI,15,8,30,23
false,ShiftLeft,15,8,30,46
true,KeyN,15,8,30,129
false,KeyN,15,8,30,204
true,Space,15,8,30,255
false,Space,15,8,30,305
true,KeyA,15,8,30,445
false,KeyA,15,8,30,520
true,KeyD,15,8,30,608
false,KeyD,15,8,30,678
true,KeyD,15,8,30,719
false,KeyD,15,8,30,802
true,KeyI,15,8,30,853
false,KeyI,15,8,30,918
true,KeyT,15,8,30,972
false,KeyT,15,8,31,38
true,KeyI,15,8,31,51
false,KeyI,15,8,31,117
true,KeyO,15,8,31,195
false,KeyO,15,8,31,249
true,KeyN,15,8,31,308
false,KeyN,15,8,31,424
true,Comma,15,8,31,625
false,Comma,15,8,31,704
true,Space,15,8,31,704
false,Space,15,8,31,785
true,ShiftLeft,15,8,32,150
true,KeyI,15,8,32,350
false,KeyI,15,8,32,424
false,ShiftLeft,15,8,32,448
true,Space,15,8,32,534
false,Space,15,8,32,611
true,KeyH,15,8,32,715
false,KeyH,15,8,32,784
true,KeyE,15,8,32,842
false,KeyE,15,8,32,914
true,KeyR,15,8,32,989
false,KeyR,15,8,33,46
true,KeyE,15,8,33,105
false,KeyE,15,8,33,180
true,KeyB,15,8,33,381
false,KeyB,15,8,33,464
true,KeyZ,15,8,33,495
false,KeyZ,15,8,33,586
true,Space,15,8,34,33
false,Space,15,8,34,103
true,KeyA,15,8,34,224
false,KeyA,15,8,34,301
true,KeyC,15,8,34,762
false,KeyC,15,8,34,824
true,KeyK,15,8,34,914
false,KeyK,15,8,34,986
true,KeyN,15,8,35,120
false,KeyN,15,8,35,192
true,KeyO,15,8,35,257
false,KeyO,15,8,35,340
true,KeyW,15,8,35,683
false,KeyW,15,8,35,746
true,KeyL,15,8,35,870
false,KeyL,15,8,35,930
true,KeyE,15,8,35,980
false,KeyE,15,8,36,33
true,KeyD,15,8,36,113
false,KeyD,15,8,36,176
true,KeyG,15,8,36,294
false,KeyG,15,8,36,340
true,KeyE,15,8,36,438
false,KeyE,15,8,36,513
true,Space,15,8,36,933
false,Space,15,8,37,2
true,KeyT,15,8,37,186
false,KeyT,15,8,37,271
true,KeyH,15,8,37,275
false,KeyH,15,8,37,350
true,KeyA,15,8,37,400
false,KeyA,15,8,37,487
true,KeyT,15,8,37,623
false,KeyT,15,8,37,695
true,Space,15,8,37,727
false,Space,15,8,37,799
true,ShiftLeft,15,8,37,934
true,KeyI,15,8,38,108
false,KeyI,15,8,38,180
false,ShiftLeft,15,8,38,213
true,Space,15,8,38,287
false,Space,15,8,38,362
true,KeyH,15,8,38,441
false,KeyH,15,8,38,516
true,KeyA,15,8,38,547
false,KeyA,15,8,38,619
true,KeyV,15,8,38,653
false,KeyV,15,8,38,728
true,KeyE,15,8,38,789
false,KeyE,15,8,38,868
true,Space,15,8,39,381
false,Space,15,8,39,443
true,KeyR,15,8,39,572
false,KeyR,15,8,39,639
true,KeyE,15,8,39,711
false,KeyE,15,8,39,779
true,KeyA,15,8,39,874
false,KeyA,15,8,39,950
true,KeyD,15,8,40,31
false,KeyD,15,8,40,103
true,Space,15,8,40,126
false,Space,15,8,40,217
true,KeyA,15,8,40,230
false,KeyA,15,8,40,302
true,KeyN,15,8,40,338
false,KeyN,15,8,40,407
true,KeyD,15,8,40,446
false,KeyD,15,8,40,512
true,Space,15,8,40,632
false,Space,15,8,40,711
true,KeyU,15,8,41,114
false,KeyU,15,8,41,193
true,KeyN,15,8,41,275
false,KeyN,15,8,41,357
true,KeyD,15,8,41,453
false,KeyD,15,8,41,525
true,KeyE,15,8,41,595
false,KeyE,15,8,41,668
true,KeyR,15,8,41,728
false,KeyR,15,8,41,801
true,KeyS,15,8,41,894
false,KeyS,15,8,41,976
true,KeyT,15,8,42,109
false,KeyT,15,8,42,174
true,KeyO,15,8,42,252
false,KeyO,15,8,42,317
true,KeyO,15,8,42,378
false,KeyO,15,8,42,455
true,KeyD,15,8,43,156
false,KeyD,15,8,43,229
true,Space,15,8,43,267
false,Space,15,8,43,353
true,KeyA,15,8,43,389
false,KeyA,15,8,43,461
true,KeyN,15,8,43,508
false,KeyN,15,8,43,580
true,KeyD,15,8,43,598
false,KeyD,15,8,43,671
true,Space,15,8,43,705
false,Space,15,8,43,782
true,KeyA,15,8,44,65
false,KeyA,15,8,44,159
true,KeyG,15,8,44,330
false,KeyG,15,8,44,391
true,KeyR,15,8,44,483
false,KeyR,15,8,44,549
true,KeyE,15,8,44,636
false,KeyE,15,8,44,702
true,KeyE,15,8,44,762
false,KeyE,15,8,44,842
true,Space,15,8,45,42
false,Space,15,8,45,106
true,KeyT,15,8,45,948
false,KeyT,15,8,46,14
true,KeyO,15,8,46,80
false,KeyO,15,8,46,145
true,Space,15,8,46,176
false,Space,15,8,46,256
true,KeyB,15,8,46,594
false,KeyB,15,8,46,666
true,KeyE,15,8,46,777
false,KeyE,15,8,46,850
true,Space,15,8,46,888
false,Space,15,8,46,956
true,KeyB,15,8,47,54
false,KeyB,15,8,47,123
true,KeyO,15,8,47,167
false,KeyO,15,8,47,245
true,KeyU,15,8,47,422
false,KeyU,15,8,47,504
true,KeyN,15,8,47,780
false,KeyN,15,8,47,859
true,KeyD,15,8,47,869
false,KeyD,15,8,47,948
true,Space,15,8,47,970
false,Space,15,8,48,49
true,KeyB,15,8,48,891
false,KeyB,15,8,48,990
true,KeyZ,15,8,48,993
false,KeyZ,15,8,49,69
true,Space,15,8,49,75
false,Space,15,8,49,153
true,KeyT,15,8,49,258
