,down,keyCode,time
1,True,KeyI,177
2,False,KeyI,84
3,False,ShiftLeft,23
4,True,KeyN,67
5,False,KeyN,66
6,True,Space,65
7,False,Space,78
8,True,KeyA,37
9,False,KeyA,76
10,True,KeyD,99
11,False,KeyD,68
12,True,KeyD,54
13,False,KeyD,96
14,True,KeyI,38
15,False,KeyI,109
16,True,KeyT,31
17,False,KeyT,83
18,True,KeyI,10
19,False,KeyI,79
20,True,KeyO,64
21,False,KeyO,81
22,True,KeyN,77
23,False,KeyN,91
24,True,Comma,831
25,False,Comma,63
26,True,Space,10
27,False,Space,85
28,True,ShiftLeft,158
29,True,KeyI,116
30,False,KeyI,69
31,False,ShiftLeft,47
32,True,Space,40
33,False,Space,72
34,True,KeyH,64
35,False,KeyH,80
36,True,KeyE,21
37,False,KeyE,67
38,True,KeyR,70
39,False,KeyR,57
40,True,KeyE,57
41,False,KeyE,78
42,True,KeyB,128
43,False,KeyB,98
44,True,KeyZ,10
45,False,KeyZ,91
46,True,Space,388
47,False,Space,59
48,True,KeyA,267
49,False,KeyA,86
50,True,KeyC,168
51,False,KeyC,62
52,True,KeyK,83
53,False,KeyK,89
54,True,KeyN,771
55,False,KeyN,73
56,True,KeyO,127
57,False,KeyO,70
58,True,KeyW,126
59,False,KeyW,83
60,True,KeyL,45
61,False,KeyL,65
62,True,KeyE,88
63,False,KeyE,78
64,True,KeyD,57
65,False,KeyD,83
66,True,KeyG,97
67,False,KeyG,71
68,True,KeyE,117
69,False,KeyE,86
70,True,Space,301
71,False,Space,63
72,True,KeyT,112
73,False,KeyT,73
74,True,KeyH,20
75,False,KeyH,79
76,True,KeyA,49
77,False,KeyA,89
78,True,KeyT,122
79,False,KeyT,75
80,True,Space,15
81,False,Space,70
82,True,ShiftLeft,117
83,True,KeyI,126
84,False,KeyI,69
85,False,ShiftLeft,62
86,True,Space,25
87,False,Space,85
88,True,KeyH,131
89,False,KeyH,89
90,True,KeyA,39
91,False,KeyA,68
92,True,KeyV,56
93,False,KeyV,90
94,True,KeyE,88
95,False,KeyE,68
96,True,Space,396
97,False,Space,70
98,True,KeyR,149
99,False,KeyR,69
100,True,KeyE,69
101,False,KeyE,79
102,True,KeyA,101
103,False,KeyA,82
104,True,KeyD,78
105,False,KeyD,104
106,True,Space,3
107,False,Space,76
108,True,KeyA,33
109,False,KeyA,91
110,True,KeyN,46
111,False,KeyN,79
112,True,KeyD,20
113,False,KeyD,70
114,True,Space,29
115,False,Space,63
116,True,KeyU,294
117,False,KeyU,75
118,True,KeyN,98
119,False,KeyN,78
120,True,KeyD,64
121,False,KeyD,64
122,True,KeyE,77
123,False,KeyE,70
124,True,KeyR,64
125,False,KeyR,72
126,True,KeyS,110
127,False,KeyS,85
128,True,KeyT,127
129,False,KeyT,68
130,True,KeyO,558
131,False,KeyO,62
132,True,KeyO,81
133,False,KeyO,79
134,True,KeyD,228
135,False,KeyD,124
136,True,Space,80
137,False,Space,74
138,True,KeyA,50
139,False,KeyA,92
140,True,KeyN,22
141,False,KeyN,72
142,True,KeyD,35
143,False,KeyD,65
144,True,Space,20
145,False,Space,83
146,True,KeyA,78
147,False,KeyA,78
148,True,KeyG,173
149,False,KeyG,52
150,True,KeyR,111
151,False,KeyR,76
152,True,KeyE,75
153,False,KeyE,68
154,True,KeyE,66
155,False,KeyE,85
156,True,Space,176
157,False,Space,56
158,True,KeyT,136
159,False,KeyT,89
160,True,KeyO,57
161,False,KeyO,62
162,True,Space,31
163,False,Space,79
164,True,KeyB,159
165,False,KeyB,82
166,True,KeyE,19
167,False,KeyE,72
168,True,Space,335
169,False,Space,83
170,True,KeyB,262
171,False,KeyB,66
172,True,KeyO,36
173,False,KeyO,73
174,True,KeyU,148
175,False,KeyU,75
176,True,KeyN,120
177,False,KeyN,82
178,True,KeyD,42
179,False,KeyD,69
180,True,Space,233
181,False,Space,72
