down,keyCode,hours,minutes,seconds,milliseconds
true,Shift,9,43,42,588
true,(,9,43,42,706
false,(,9,43,42,786
false,Shift,9,43,42,842
true,f,9,43,43,213
false,f,9,43,43,289
true,u,9,43,43,458
false,u,9,43,43,536
true,Shift,9,43,43,592
true,Z,9,43,43,769
false,Z,9,43,43,835
true,Z,9,43,43,889
false,Z,9,43,43,961
false,Shift,9,43,44,4
true,y,9,43,44,91
false,y,9,43,44,181
true,n,9,43,44,520
false,n,9,43,44,599
true,3,9,43,44,703
false,3,9,43,44,788
true,t,9,43,45,101
false,t,9,43,45,183
true,w,9,43,45,556
false,w,9,43,45,629
true,0,9,43,45,775
false,0,9,43,45,863
true,r,9,43,46,183
false,r,9,43,46,273
true,k,9,43,46,276
false,k,9,43,46,358
true,Shift,9,43,46,430
true,),9,43,46,545
false,),9,43,46,611
false,Shift,9,43,46,664
