,down,keyCode,time
1,True,KeyI,137
2,False,KeyI,70
3,False,ShiftLeft,17
4,True,KeyN,60
5,False,KeyN,76
6,True,Space,70
7,False,Space,74
8,True,KeyA,39
9,False,KeyA,80
10,True,KeyD,104
11,False,KeyD,68
12,True,KeyD,67
13,False,KeyD,95
14,True,KeyI,51
15,False,KeyI,92
16,True,KeyT,49
17,False,KeyT,79
18,True,KeyI,22
19,False,KeyI,87
20,True,KeyO,76
21,False,KeyO,90
22,True,KeyN,80
23,False,KeyN,91
24,True,Comma,315
25,False,Comma,70
26,True,Space,25
27,False,Space,89
28,True,ShiftLeft,167
29,True,KeyI,153
30,False,KeyI,83
31,False,ShiftLeft,0
32,True,Space,70
33,False,Space,89
34,True,KeyH,70
35,False,KeyH,88
36,True,KeyE,43
37,False,KeyE,76
38,True,KeyR,57
39,False,KeyR,69
40,True,KeyE,50
41,False,KeyE,102
42,True,KeyB,61
43,False,KeyB,86
44,True,KeyZ,22
45,False,KeyZ,93
46,True,Space,467
47,False,Space,82
48,True,KeyA,153
49,False,KeyA,69
50,True,KeyC,231
51,False,KeyC,70
52,True,KeyK,84
53,False,KeyK,81
54,True,KeyN,164
55,False,KeyN,79
56,True,KeyO,146
57,False,KeyO,74
58,True,KeyW,147
59,False,KeyW,72
60,True,KeyL,211
61,False,KeyL,62
62,True,KeyE,59
63,False,KeyE,62
64,True,KeyD,76
65,False,KeyD,73
66,True,KeyG,97
67,False,KeyG,99
68,True,KeyE,88
69,False,KeyE,92
70,True,Space,347
71,False,Space,82
72,True,KeyT,171
73,False,KeyT,76
74,True,KeyH,39
75,False,KeyH,92
76,True,KeyA,6
77,False,KeyA,86
78,True,KeyT,122
79,False,KeyT,77
80,True,Space,24
81,False,Space,69
82,True,ShiftLeft,100
83,True,KeyI,135
84,False,KeyI,59
85,False,ShiftLeft,36
86,True,Space,40
87,False,Space,72
88,True,KeyH,53
89,False,KeyH,96
90,True,KeyA,4
91,False,KeyA,78
92,True,KeyV,10
93,False,KeyV,88
94,True,KeyE,79
95,False,KeyE,75
96,True,Space,429
97,False,Space,72
98,True,KeyR,196
99,False,KeyR,66
100,True,KeyE,76
101,False,KeyE,76
102,True,KeyA,100
103,False,KeyA,72
104,True,KeyD,94
105,False,KeyD,78
106,True,Space,29
107,False,Space,76
108,True,KeyA,19
109,False,KeyA,88
110,True,KeyN,21
111,False,KeyN,78
112,True,KeyD,37
113,False,KeyD,62
114,True,Space,30
115,False,Space,84
116,True,KeyU,206
117,False,KeyU,73
118,True,KeyN,64
119,False,KeyN,96
120,True,KeyD,14
121,False,KeyD,66
122,True,KeyE,66
123,False,KeyE,65
124,True,KeyR,52
125,False,KeyR,96
126,True,KeyS,77
127,False,KeyS,92
128,True,KeyT,101
129,False,KeyT,66
130,True,KeyO,78
131,False,KeyO,62
132,True,KeyO,57
133,False,KeyO,82
134,True,KeyD,51
135,False,KeyD,82
136,True,Space,317
137,False,Space,68
138,True,KeyA,22
139,False,KeyA,83
140,True,KeyN,12
141,False,KeyN,69
142,True,KeyD,31
143,False,KeyD,80
144,True,Space,67
145,False,Space,78
146,True,KeyA,193
147,False,KeyA,83
148,True,KeyG,95
149,False,KeyG,68
150,True,KeyR,46
151,False,KeyR,69
152,True,KeyE,79
153,False,KeyE,58
154,True,KeyE,64
155,True,Space,83
156,False,KeyE,3
157,False,Space,73
158,True,KeyT,335
159,False,KeyT,98
160,True,KeyO,15
161,False,KeyO,73
162,True,Space,0
163,False,Space,75
164,True,KeyB,146
165,False,KeyB,82
166,True,KeyE,11
167,False,KeyE,92
168,True,Space,349
169,False,Space,88
170,True,KeyB,262
171,False,KeyB,71
172,True,KeyO,39
173,False,KeyO,101
174,True,KeyU,126
175,False,KeyU,79
176,True,KeyN,47
177,False,KeyN,106
178,True,KeyD,32
179,False,KeyD,69
180,True,Space,26
181,False,Space,88
182,True,KeyB,90
183,False,KeyB,76
184,True,KeyZ,82
185,False,KeyZ,105
186,True,Space,299
187,False,Space,70
188,True,KeyT,230
189,False,KeyT,53
190,True,KeyH,12
191,False,KeyH,79
192,True,KeyE,14
193,True,Space,74
194,False,KeyE,17
195,False,Space,82
196,True,KeyT,67
197,False,KeyT,72
198,True,KeyE,110
199,False,KeyE,73
200,True,KeyR,79
201,False,KeyR,76
202,True,KeyM,169
203,False,KeyM,46
204,True,KeyS,23
205,False,KeyS,95
206,True,Space,24
207,False,Space,94
208,True,KeyA,46
209,False,KeyA,91
210,True,KeyN,7
211,False,KeyN,72
212,True,KeyD,11
213,False,KeyD,85
214,True,Space,10
215,False,Space,82
216,True,KeyC,301
217,False,KeyC,79
218,True,KeyO,3
219,False,KeyO,78
220,True,KeyN,71
221,False,KeyN,73
222,True,KeyD,71
223,False,KeyD,72
224,True,KeyI,106
225,False,KeyI,76
226,True,KeyT,121
227,False,KeyT,80
228,True,KeyI,30
229,False,KeyI,73
230,True,KeyO,77
231,False,KeyO,72
232,True,KeyN,71
233,False,KeyN,82
234,True,KeyS,27
235,False,KeyS,85
236,True,Space,65
237,False,Space,80
238,True,KeyO,396
239,False,KeyO,78
240,True,KeyF,25
241,True,Space,79
242,False,KeyF,1
243,False,Space,78
244,True,KeyT,86
245,True,KeyH,66
246,False,KeyT,3
247,False,KeyH,75
248,True,KeyE,32
249,True,Space,75
250,False,KeyE,7
251,False,Space,96
252,True,KeyF,112
253,False,KeyF,78
254,True,KeyO,30
255,False,KeyO,72
256,True,KeyL,61
257,False,KeyL,91
258,True,KeyL,72
259,False,KeyL,83
260,True,KeyO,56
261,False,KeyO,86
262,True,KeyW,239
263,False,KeyW,80
264,True,KeyI,156
265,False,KeyI,92
266,True,KeyN,43
267,False,KeyN,76
268,True,KeyG,24
269,False,KeyG,79
270,True,Space,347
271,False,Space,66
272,True,KeyD,351
273,False,KeyD,66
274,True,KeyO,60
275,False,KeyO,66
276,True,KeyC,379
277,False,KeyC,69
278,True,KeyU,30
279,False,KeyU,59
280,True,KeyM,135
281,False,KeyM,73
282,True,KeyE,39
283,False,KeyE,62
284,True,KeyN,32
285,False,KeyN,79
286,True,KeyT,21
287,False,KeyT,78
288,True,KeyS,318
289,False,KeyS,85
290,True,Comma,313
291,False,Comma,63
292,True,Space,22
293,False,Space,74
294,True,KeyA,154
295,False,KeyA,81
296,True,KeyS,101
297,False,KeyS,82
298,True,Space,278
299,False,Space,75
300,True,KeyT,214
301,False,KeyT,74
302,True,KeyH,20
303,False,KeyH,82
304,True,KeyE,18
305,False,KeyE,62
306,True,KeyZ,154
307,False,KeyZ,95
308,True,Space,41
309,False,Space,76
310,True,KeyM,110
311,False,KeyM,79
312,True,KeyA,24
313,False,KeyA,70
314,True,KeyZ,517
315,False,KeyZ,72
316,True,Space,42
317,False,Space,79
318,True,KeyB,79
319,False,KeyB,94
320,True,KeyE,19
321,False,KeyE,72
322,True,Space,575
323,False,Space,66
324,True,KeyA,118
325,False,KeyA,103
326,True,KeyM,52
327,False,KeyM,79
328,True,KeyE,90
329,False,KeyE,71
330,True,KeyN,623
331,False,KeyN,95
332,True,KeyD,302
333,False,KeyD,89
334,True,KeyE,120
335,False,KeyE,82
336,True,KeyD,361
337,False,KeyD,68
338,True,Space,107
339,False,Space,70
340,True,KeyF,153
341,False,KeyF,75
342,True,KeyR,84
343,False,KeyR,82
344,True,KeyO,9
345,False,KeyO,53
346,True,KeyM,52
347,False,KeyM,86
348,True,Space,29
349,False,Space,69
350,True,KeyT,102
351,False,KeyT,80
352,True,KeyI,41
353,False,KeyI,61
354,True,KeyM,90
355,False,KeyM,89
356,True,KeyE,29
357,False,KeyE,85
358,True,Space,137
359,False,Space,78
360,True,KeyT,135
361,False,KeyT,96
362,True,KeyO,208
363,False,KeyO,80
364,True,Space,38
365,False,Space,69
366,True,KeyT,143
367,False,KeyT,82
368,True,KeyI,25
369,False,KeyI,81
370,True,KeyM,149
371,False,KeyM,101
