down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,16,39,21,337
true,Digit8,16,39,21,724
false,Digit8,16,39,21,833
false,ShiftLeft,16,39,21,939
true,KeyF,16,39,22,191
false,KeyF,16,39,22,278
true,KeyU,16,39,22,433
false,KeyU,16,39,22,526
true,ShiftLeft,16,39,22,708
true,KeyZ,16,39,22,963
false,KeyZ,16,39,23,50
true,KeyZ,16,39,23,182
false,KeyZ,16,39,23,269
false,ShiftLeft,16,39,23,488
true,KeyY,16,39,23,724
false,KeyY,16,39,23,831
true,KeyN,16,39,24,83
false,KeyN,16,39,24,177
true,Digit3,16,39,24,671
false,Digit3,16,39,24,800
true,KeyT,16,39,24,971
false,KeyT,16,39,25,63
true,KeyW,16,39,25,859
false,KeyW,16,39,25,982
true,KeyO,16,39,26,124
false,KeyO,16,39,26,240
true,KeyR,16,39,26,463
false,KeyR,16,39,26,541
true,KeyK,16,39,26,694
false,KeyK,16,39,26,768
true,ShiftLeft,16,39,26,983
true,Digit9,16,39,27,214
false,Digit9,16,39,27,316
false,ShiftLeft,16,39,27,434
