down,keyCode,hours,minutes,seconds,milliseconds
true,ShiftLeft,16,39,42,694
true,Digit8,16,39,42,866
false,Digit8,16,39,42,997
false,ShiftLeft,16,39,43,84
true,KeyF,16,39,43,406
false,KeyF,16,39,43,525
true,KeyU,16,39,43,686
false,KeyU,16,39,43,792
true,ShiftLeft,16,39,44,46
true,KeyZ,16,39,44,285
false,KeyZ,16,39,44,374
true,KeyZ,16,39,44,477
false,KeyZ,16,39,44,575
false,ShiftLeft,16,39,44,821
true,KeyY,16,39,45,16
false,KeyY,16,39,45,124
true,KeyN,16,39,45,425
false,KeyN,16,39,45,551
true,Digit3,16,39,45,828
false,Digit3,16,39,45,959
true,KeyT,16,39,46,183
false,KeyT,16,39,46,278
true,KeyW,16,39,46,771
false,KeyW,16,39,46,884
true,KeyO,16,39,47,77
false,KeyO,16,39,47,193
true,KeyR,16,39,47,351
false,KeyR,16,39,47,441
true,KeyK,16,39,47,642
false,KeyK,16,39,47,734
true,ShiftLeft,16,39,47,933
true,Digit9,16,39,48,193
false,Digit9,16,39,48,305
false,ShiftLeft,16,39,48,440
